"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
394,28-12-14,Telangana,Hyderabad,"Charminar, Hyderabad",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,34,227,NA
470,01-03-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,17,142,NA
470,01-06-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,15,62,NA
470,01-09-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,16,91,NA
470,01-12-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,14,79,NA
470,16-01-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,15,81,NA
470,19-01-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,14,65,NA
470,21-01-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,15,74,NA
470,25-01-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,14,104,NA
470,29-01-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,14,90,NA
470,02-03-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,16,143,NA
470,02-06-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,16,97,NA
470,02-09-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,15,86,NA
470,02-11-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,18,82,NA
470,17-02-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,19,75,NA
470,20-02-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,17,79,NA
470,22-02-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,17,75,NA
470,24-02-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,16,62,NA
470,26-02-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,15,81,NA
470,03-03-14,Telangana,Hyderabad,"Zoo Park, Hyderabad",Andhra Pradesh State Pollution Control Board,Sensitive Area,4,15,69,NA
