"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
702,01-03-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,158,NA
702,01-04-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,160,NA
702,01-10-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,158,NA
702,01-11-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,162,NA
702,17-01-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,161,NA
702,18-01-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,159,NA
702,24-01-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,159,NA
702,25-01-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,159,NA
702,31-01-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,160,NA
702,02-01-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,167,NA
702,02-07-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,168,NA
702,02-08-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,165,NA
702,14-02-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,167,NA
702,15-02-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,11,167,NA
702,21-02-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,167,NA
702,22-02-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,163,NA
702,28-02-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,159,NA
702,03-01-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,161,NA
702,03-07-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,166,NA
702,03-08-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,170,NA
702,14-03-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,175,NA
702,15-03-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,12,175,NA
702,04-04-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,169,NA
702,04-05-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,174,NA
702,04-11-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,171,NA
702,04-12-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,175,NA
702,18-04-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,176,NA
702,19-04-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,177,NA
702,25-04-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,183,NA
702,26-04-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,170,NA
702,05-10-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,13,173,NA
702,05-11-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,13,171,NA
702,17-05-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,168,NA
702,18-05-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,170,NA
702,24-05-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,171,NA
702,25-05-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,173,NA
702,31-05-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,13,173,NA
702,06-06-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,153,NA
702,06-07-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,158,NA
702,13-06-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,161,NA
702,14-06-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,166,NA
702,20-06-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,160,NA
702,21-06-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,159,NA
702,27-06-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,9,166,NA
702,28-06-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,158,NA
702,08-01-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,124,NA
702,08-02-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,122,NA
702,08-08-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,126,NA
702,08-09-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,130,NA
702,15-08-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,129,NA
702,16-08-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,9,124,NA
702,22-08-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,119,NA
702,23-08-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,124,NA
702,29-08-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,124,NA
702,30-08-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,9,127,NA
702,09-05-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,7,118,NA
702,09-06-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,123,NA
702,09-12-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,116,NA
702,13-09-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,8,118,NA
702,19-09-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,126,NA
702,20-09-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,8,120,NA
702,26-09-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,114,NA
702,27-09-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,109,NA
702,10-03-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,8,142,NA
702,10-04-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,139,NA
702,10-10-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,143,NA
702,10-11-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,145,NA
702,17-10-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,142,NA
702,18-10-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,140,NA
702,24-10-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,151,NA
702,25-10-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,150,NA
702,31-10-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,142,NA
702,11-01-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,140,NA
702,11-07-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,9,145,NA
702,11-08-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,138,NA
702,14-11-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,9,147,NA
702,15-11-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,150,NA
702,21-11-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,9,142,NA
702,22-11-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,9,147,NA
702,28-11-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,141,NA
702,29-11-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,141,NA
702,12-05-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,141,NA
702,12-06-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,9,144,NA
702,12-12-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,138,NA
702,13-12-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,143,NA
702,19-12-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,144,NA
702,20-12-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,146,NA
702,26-12-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,141,NA
702,27-12-14,Maharashtra,Akola,"College Of Engineering and Technology, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,9,138,NA
445,01-02-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,41,163,283,NA
445,01-06-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,42,96,172,NA
445,01-09-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,74,70,129,NA
445,13-01-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,66,67,125,NA
445,16-01-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,77,80,146,NA
445,20-01-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,76,162,282,NA
445,23-01-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,100,154,268,NA
445,27-01-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,138,145,255,NA
445,30-01-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,117,118,209,NA
445,02-03-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,63,150,263,NA
445,02-06-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,61,137,241,NA
445,02-10-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,46,69,128,NA
445,13-02-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,39,98,175,NA
445,17-02-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,43,243,417,NA
445,19-02-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,47,201,345,NA
445,24-02-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,41,136,238,NA
445,27-02-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,62,98,176,NA
445,03-03-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,58,121,214,NA
445,03-06-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,88,105,188,NA
445,03-10-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,56,117,207,NA
445,13-03-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,74,107,192,NA
445,17-03-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,34,62,115,NA
445,20-03-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,39,83,151,NA
445,24-03-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,64,48,94,NA
445,27-03-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,59,98,176,NA
445,31-03-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,40,81,147,NA
445,04-03-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,49,93,168,NA
445,04-07-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,44,74,136,NA
445,04-10-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,58,104,186,NA
445,14-04-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,37,49,94,NA
445,17-04-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,63,97,174,NA
445,21-04-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,53,69,128,NA
445,24-04-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,40,78,142,NA
445,28-04-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,23,51,98,NA
445,05-01-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,28,57,107,NA
445,05-05-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,37,51,98,NA
445,05-08-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,46,76,139,NA
445,05-12-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,26,54,104,NA
445,15-05-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,37,70,130,NA
445,19-05-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,42,81,148,NA
445,22-05-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,49,103,184,NA
445,26-05-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,46,72,132,NA
445,29-05-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,57,68,125,NA
445,06-02-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,41,62,121,NA
445,06-05-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,38,68,130,NA
445,06-09-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,37,79,146,NA
445,06-12-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,47,70,145,NA
445,16-06-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,28,55,109,NA
445,19-06-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,30,62,118,NA
445,23-06-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,44,57,104,NA
445,26-06-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,44,79,146,NA
445,30-06-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,38,65,126,NA
445,07-03-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,45,60,114,NA
445,07-07-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,71,60,114,NA
445,07-10-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,57,68,126,NA
445,14-07-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,54,101,181,NA
445,17-07-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,57,101,180,NA
445,21-07-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,49,100,178,NA
445,24-07-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,65,122,216,NA
445,28-07-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,51,93,168,NA
445,31-07-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,51,93,166,NA
445,09-01-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,14,47,91,NA
445,09-04-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,13,54,102,NA
445,09-08-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,14,38,76,NA
445,09-11-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,19,45,88,NA
445,15-09-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,15,32,66,NA
445,18-09-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,13,38,76,NA
445,22-09-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,11,28,59,NA
445,25-09-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,12,32,66,NA
445,29-09-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,11,27,58,NA
445,10-02-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,11,28,60,NA
445,10-06-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,16,31,65,NA
445,10-09-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,18,45,89,NA
445,13-10-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,11,25,55,NA
445,16-10-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,10,30,63,NA
445,18-10-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,17,54,104,NA
445,23-10-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,12,38,76,NA
445,27-10-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,13,34,69,NA
445,30-10-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,13,34,69,NA
445,11-03-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,18,31,65,NA
445,11-06-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,14,33,68,NA
445,11-10-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,13,34,70,NA
445,13-11-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,13,32,66,NA
445,17-11-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,10,42,83,NA
445,20-11-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,27,28,59,NA
445,12-01-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,13,35,70,NA
445,12-04-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,14,35,71,NA
445,12-08-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,11,35,71,NA
445,12-11-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,11,35,80,NA
445,15-12-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,12,35,71,NA
445,18-12-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,12,40,80,NA
445,22-12-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,12,43,85,NA
445,25-12-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,11,36,72,NA
445,29-12-14,Maharashtra,Dombivli,"Ambernath Municipal Council Office, Ambernath",Maharashtra State Pollution Control Board,Industrial Area,13,36,74,NA
265,01-02-14,Maharashtra,Dombivli,Dombivali MIDC Phase-II,Maharashtra State Pollution Control Board,Industrial Area,52,121,214,NA
265,01-07-14,Maharashtra,Dombivli,Dombivali MIDC Phase-II,Maharashtra State Pollution Control Board,Industrial Area,49,83,151,NA
265,01-09-14,Maharashtra,Dombivli,Dombivali MIDC Phase-II,Maharashtra State Pollution Control Board,Industrial Area,70,86,156,NA
265,14-01-14,Maharashtra,Dombivli,Dombivali MIDC Phase-II,Maharashtra State Pollution Control Board,Industrial Area,85,78,142,NA
