Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
230,June - M061993,Maharashtra,Pune,Maharashtra Pollution Control Board,NA,25.4,36,NA,NA
165,July - M071993,Maharashtra,Nagpur,NA,Industrial Area,6,5.2,NA,NA
166,July - M071993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,19.6,NA,NA
167,July - M071993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,11.9,NA,NA
169,July - M071993,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",6,29.8,NA,NA
170,July - M071993,Maharashtra,Bombay,NA,Industrial Area,19.5,10.9,NA,NA
94,July - M071993,Maharashtra,Nagpur,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",8.4,19.1,NA,NA
133,July - M071993,Maharashtra,Nagpur,NA,Industrial Area,8.7,22.8,NA,NA
136,July - M071993,Maharashtra,Nagpur,NA,Industrial Area,13.5,21.1,NA,NA
165,August - M081993,Maharashtra,Nagpur,NA,Industrial Area,6,3,NA,NA
166,August - M081993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,5.1,NA,NA
167,August - M081993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,7.8,NA,NA
169,August - M081993,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",6,53.4,NA,NA
170,August - M081993,Maharashtra,Bombay,NA,Industrial Area,30.5,13.3,NA,NA
52,August - M081993,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,20.7,29.5,NA,NA
54,August - M081993,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",21,30.5,NA,NA
94,August - M081993,Maharashtra,Nagpur,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",9.2,19.4,NA,NA
133,August - M081993,Maharashtra,Nagpur,NA,Industrial Area,8.9,19.3,NA,NA
136,August - M081993,Maharashtra,Nagpur,NA,Industrial Area,9.7,19.9,NA,NA
230,August - M081993,Maharashtra,Pune,Maharashtra Pollution Control Board,NA,38.4,42.6,NA,NA
165,September - M091993,Maharashtra,Nagpur,NA,Industrial Area,6,3.7,NA,NA
166,September - M091993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,6.9,NA,NA
167,September - M091993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,6.3,NA,NA
169,September - M091993,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",6,27.6,NA,NA
170,September - M091993,Maharashtra,Bombay,NA,Industrial Area,29.9,47.9,NA,NA
52,September - M091993,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,23.7,34.7,NA,NA
54,September - M091993,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",25.1,29.2,NA,NA
94,September - M091993,Maharashtra,Nagpur,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",10.6,18.4,NA,NA
133,September - M091993,Maharashtra,Nagpur,NA,Industrial Area,10.9,18.1,NA,NA
136,September - M091993,Maharashtra,Nagpur,NA,Industrial Area,10.8,23.3,NA,NA
230,September - M091993,Maharashtra,Pune,Maharashtra Pollution Control Board,NA,23.8,33.3,NA,NA
165,October - M101993,Maharashtra,Nagpur,NA,Industrial Area,6,9.2,NA,NA
166,October - M101993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,8.7,NA,NA
167,October - M101993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,16.1,NA,NA
169,October - M101993,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",30,39.1,NA,NA
170,October - M101993,Maharashtra,Bombay,NA,Industrial Area,30.2,36.2,NA,NA
52,October - M101993,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,20.3,35.7,NA,NA
54,October - M101993,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",30.2,37.5,NA,NA
94,October - M101993,Maharashtra,Nagpur,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",10,18.5,NA,NA
133,October - M101993,Maharashtra,Nagpur,NA,Industrial Area,9.9,15.8,NA,NA
136,October - M101993,Maharashtra,Nagpur,NA,Industrial Area,10.2,16.7,NA,NA
230,October - M101993,Maharashtra,Pune,Maharashtra Pollution Control Board,NA,21,34.1,NA,NA
165,November - M111993,Maharashtra,Nagpur,NA,Industrial Area,6,14.3,NA,NA
166,November - M111993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,12.5,NA,NA
167,November - M111993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,10.5,NA,NA
169,November - M111993,Maharashtra,Bombay,NA,"Residential, Rural and other Areas",43.4,36,NA,NA
170,November - M111993,Maharashtra,Bombay,NA,Industrial Area,70.8,42.3,NA,NA
52,November - M111993,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,33.4,40.4,NA,NA
54,November - M111993,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",26.1,55.2,NA,NA
94,November - M111993,Maharashtra,Nagpur,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",10.3,17.4,NA,NA
133,November - M111993,Maharashtra,Nagpur,NA,Industrial Area,10.3,17.1,NA,NA
136,November - M111993,Maharashtra,Nagpur,NA,Industrial Area,10.1,18.3,NA,NA
230,November - M111993,Maharashtra,Pune,Maharashtra Pollution Control Board,NA,26.2,41.3,NA,NA
165,December - M121993,Maharashtra,Nagpur,NA,Industrial Area,6,12.8,NA,NA
166,December - M121993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,9.5,NA,NA
167,December - M121993,Maharashtra,Nagpur,NA,"Residential, Rural and other Areas",6,10,NA,NA
170,December - M121993,Maharashtra,Bombay,NA,Industrial Area,65.8,49,NA,NA
52,December - M121993,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,32.9,51.3,NA,NA
54,December - M121993,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",27.7,54.8,NA,NA
94,December - M121993,Maharashtra,Nagpur,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",10.5,22.2,NA,76
133,December - M121993,Maharashtra,Nagpur,NA,Industrial Area,10.7,18.6,NA,105
136,December - M121993,Maharashtra,Nagpur,NA,Industrial Area,10.7,19.1,NA,84
230,December - M121993,Maharashtra,Pune,Maharashtra Pollution Control Board,NA,34.2,49.3,NA,NA
254,December - M121993,Maharashtra,Aurangabad,Maharashtra State Pollution Control Board,NA,7.8,13.7,NA,147
255,December - M121993,Maharashtra,Aurangabad,Maharashtra State Pollution Control Board,NA,15.1,14.5,NA,123
