Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
26-11-07,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,33.2,131,340
28-11-07,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,33.4,96,289
12/2/2007,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.7,36.3,124,322
12/4/2007,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,33.5,146,331
12/8/2007,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,32.9,141,355
12/10/2007,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,34.3,147,346
14-12-07,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,33.7,144,340
16-12-07,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,33.5,133,333
20-12-07,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,34.5,101,296
22-12-07,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,33.5,120,273
27-12-07,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,33.3,129,330
2/1/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,8.5,34.8,97,279
2/5/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,13.4,41.7,85,235
2/7/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,10.1,25.4,74,182
13-02-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,9.7,26.2,68,238
19-02-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,10.4,18.5,51,168
23-02-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,15.1,15.5,53,189
27-02-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.5,21.2,61,238
3/5/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,10.3,19.8,74,187
3/7/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.7,13.6,51,197
3/11/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.3,6.5,71,169
13-03-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.3,10.5,40,148
21-03-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5,5.4,86,192
27-03-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.6,10.3,83,213
29-03-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.2,22.2,57,178
5/3/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,8.6,19.3,46,108
5/7/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6,13.5,41,116
5/9/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.9,10.7,44,166
13-05-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,10,15,65,165
16-05-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.4,14.1,64,150
21-05-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.7,9.1,47,115
25-05-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.4,12.7,41,128
29-05-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.3,11.1,46,132
6/4/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,39,105
6/7/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,37,93
6/11/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,71,144
13-06-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,49,127
17-06-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,29,93
19-06-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,33,88
22-06-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,NA,NA
27-06-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,59,130
8/2/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,NA,NA
8/6/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,NA,NA
8/8/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,NA,NA
8/12/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.7,23.5,48,106
16-08-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.9,21.3,60,189
21-08-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.9,27.4,58,109
24-08-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.3,28.6,73,121
29-08-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6,22.2,56,142
10/3/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.3,24.3,35,142
10/7/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.7,27.3,52,197
10/9/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.3,33.5,71,231
10/12/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.2,22.8,72,311
17-10-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.2,22.1,69,180
23-10-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.7,27.7,48,163
25-10-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.3,25.7,69,194
29-10-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.7,23,69,177
11/4/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.8,47.6,45,170
11/6/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,NA,NA
11/12/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.5,14,92,212
15-11-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5,32.5,94,223
19-11-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.1,33.1,73,180
23-11-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.7,27.5,93,232
27-11-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.8,30.1,74,188
29-11-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.7,30.8,102,243
12/4/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.2,23.2,100,225
12/7/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.5,24,111,275
12/11/2007,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.7,26.6,114,249
13-12-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.3,31.2,108,222
17-12-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.6,29.9,102,219
19-12-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.1,25.3,91,209
26-12-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4,18.2,152,314
30-12-07,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.2,22.8,131,258
1/3/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.8,51.5,124,339
1/5/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,38.6,108,291
1/9/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,40.7,112,337
1/11/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.6,34.7,103,289
17-01-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,42,119,343
21-01-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,49.2,133,401
23-01-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.8,30.7,77,297
27-01-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,33.5,88,272
29-01-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,33,86,284
2/2/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,29.6,91,282
2/4/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,32.4,94,305
2/10/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,34.6,75,261
15-02-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,30.8,163,392
17-02-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,34.3,132,364
21-02-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,30.9,120,344
23-02-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,29.6,125,318
25-02-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,35.8,98,275
28-02-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,32.2,146,360
3/3/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,29.5,133,333
3/5/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,34.4,145,310
3/9/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,35.3,129,299
3/11/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,32.4,102,266
15-03-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,30.5,130,338
17-03-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,32.8,157,381
21-03-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,39,159,355
27-03-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,36.1,133,341
31-03-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,34.3,156,354
4/3/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,33.4,129,369
4/5/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,32.5,105,296
4/9/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,34.4,105,327
4/11/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,35.2,107,279
15-04-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,34.4,145,373
17-04-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,27.2,109,325
21-04-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,34.8,152,365
23-04-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,6.6,54.3,176,408
27-04-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,31.8,113,320
5/3/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,29.1,92,273
5/5/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,34.9,90,274
5/9/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,26.5,92,356
5/11/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,31.9,101,357
15-05-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,30.9,86,259
17-05-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,28.1,92,306
23-05-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,34.9,92,300
26-05-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,25.4,75,316
27-05-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,24.7,85,257
6/3/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,33.4,56,283
6/5/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,32.2,86,305
13-06-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,31.9,61,223
15-06-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,33,72,327
17-06-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,33.6,96,327
21-06-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,33,44,147
23-06-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,30.5,50,132
27-06-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,27.7,61,169
30-06-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,33.5,54,169
7/3/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,31.8,87,289
7/9/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,33.1,91,357
7/11/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,31,70,305
15-07-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,31.5,115,308
17-07-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,32.2,77,285
21-07-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,26.4,80,248
23-07-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,25.6,67,259
27-07-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,29.5,96,315
29-07-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.8,25.9,69,230
8/3/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,25.2,50,207
8/5/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,29.6,54,175
8/9/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,25.5,58,205
8/11/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,32.3,42,157
17-08-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,32.1,95,304
21-08-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,28,75,282
23-08-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,28.1,77,244
27-08-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,30.1,77,272
29-08-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,31.2,116,260
9/3/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,30.7,98,304
9/5/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,29.5,99,288
9/9/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,28.9,88,252
9/11/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,30,86,243
15-09-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,30.8,66,178
17-09-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,31.5,68,207
21-09-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,31.5,60,266
23-09-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,34.4,97,279
27-09-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,32.4,87,258
10/3/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,27,102,321
10/5/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,31.7,88,260
10/9/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,32.1,152,409
10/11/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,27.2,119,394
15-10-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,32.3,116,336
17-10-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,33.5,95,288
20-10-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,30.5,NA,NA
23-10-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,32.1,82,211
27-10-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,28.3,90,235
11/3/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,30.4,82,271
11/5/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,41.6,105,304
13-11-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.8,32.1,104,319
15-11-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.6,34.9,100,323
17-11-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,33,121,335
21-11-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,31.7,118,333
23-11-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,33.8,113,317
27-11-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,6,44.6,111,312
29-11-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.5,38.8,104,302
12/3/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,31.2,113,322
12/5/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,33.8,129,353
12/9/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,31.8,129,349
12/11/2007,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,32.2,125,345
15-12-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,31.1,116,350
17-12-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,32.3,130,372
21-12-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,31.2,107,346
27-12-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,31,119,353
29-12-07,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,30.8,139,362
1/2/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,18.8,75,134
1/4/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,17.7,81,202
1/8/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,19.4,73,162
1/10/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,17.1,73,156
14-01-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,16.1,62,148
16-01-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,16.9,70,177
20-01-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,18.6,96,195
22-01-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,19.1,75,147
27-01-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,16.2,93,215
2/2/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.7,15.3,58,163
2/4/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,16.2,66,167
2/8/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,16.5,63,156
2/10/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,17.6,57,195
14-02-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,16.3,71,214
20-02-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,15.8,63,141
22-02-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,15.2,53,128
26-02-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15,39,98
28-02-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,15.4,46,125
3/2/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,14.7,58,152
3/4/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.4,56,138
3/8/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,19.4,53,124
3/10/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15.4,34,126
16-03-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.6,44,117
20-03-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,16.5,61,140
22-03-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.7,16.5,61,125
26-03-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15.5,62,192
28-03-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,15.7,62,173
4/2/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.7,14.6,53,149
4/4/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,16.9,50,137
4/8/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15.7,45,147
4/10/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15.8,47,160
14-04-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,14.5,63,180
16-04-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,16.1,48,139
20-04-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,19.3,58,155
26-04-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,15.9,60,153
28-04-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,19.2,54,183
5/2/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,16.6,50,197
5/4/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,17.4,58,140
5/8/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,8.8,35,125
5/10/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,19.1,46,151
14-05-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.8,50,173
16-05-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,16.3,56,176
20-05-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.7,15.6,47,181
26-05-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,17.9,51,156
6/2/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14,40,126
6/4/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,15.4,41,120
6/8/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.3,40,125
6/10/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.5,23,93
14-06-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,16.6,28,69
16-06-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.3,23,93
20-06-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,16.8,25,111
22-06-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.4,23,65
26-06-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,15.3,29,61
28-06-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,12.8,27,74
7/2/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.5,55,202
7/4/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,15.2,43,111
7/8/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.7,29,106
7/10/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,15.3,36,116
14-07-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.8,38,119
16-07-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,5,16,24,45
20-07-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.1,31,82
26-07-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.4,36,81
28-07-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,15,22,62
8/2/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,16.2,20,53
8/4/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.8,32,86
8/8/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,15.2,34,96
8/10/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,13.9,28,86
14-08-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.1,51,146
16-08-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,16.5,24,73
20-08-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,13.3,27,73
22-08-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.4,27,76
26-08-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.9,36,94
9/2/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.7,25,58
9/4/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.2,33,77
9/8/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,15.1,30,83
9/10/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.5,27,67
14-09-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.4,30,89
20-09-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.9,33,82
22-09-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.6,21,66
26-09-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.8,42,107
28-09-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.8,31,81
10/2/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,14.9,38,98
10/8/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.9,38,93
10/10/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.1,57,140
16-10-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,17,72,162
18-10-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,15.6,63,121
20-10-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,16.8,42,101
22-10-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.7,13.7,35,90
26-10-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.4,59,122
28-10-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.4,54,135
11/2/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.1,45,135
11/4/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,16,35,101
14-11-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14,47,113
16-11-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.4,54,130
20-11-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14,51,135
22-11-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.9,65,165
26-11-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.7,51,127
29-11-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.7,54,149
12/4/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15,50,142
12/8/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.5,56,140
12/10/2007,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,15.7,69,146
16-12-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,12.8,60,169
20-12-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,15.8,70,145
24-12-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,16.7,78,168
26-12-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.1,65,155
28-12-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.7,15.2,72,153
30-12-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.2,75,129
