Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
700,26/04/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,131,NA
700,5/2/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,131,NA
700,5/2/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,131,NA
700,5/3/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,132,NA
700,5/3/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,132,NA
700,5/9/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,134,NA
700,5/9/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,134,NA
700,5/10/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,135,NA
700,5/10/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,135,NA
700,16/05/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,132,NA
700,16/05/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,132,NA
700,23/05/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,134,NA
700,23/05/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,134,NA
700,24/05/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,134,NA
700,24/05/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,134,NA
700,30/05/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,136,NA
700,30/05/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,136,NA
700,31/05/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,136,NA
700,31/05/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,136,NA
700,6/6/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,115,NA
700,6/6/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,115,NA
700,13/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,118,NA
700,13/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,118,NA
700,14/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,109,NA
700,14/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,109,NA
700,20/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,8,114,NA
700,20/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,8,114,NA
700,21/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,111,NA
700,21/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,111,NA
700,27/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,8,112,NA
700,27/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,8,112,NA
700,28/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,6,79,NA
700,28/06/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,6,79,NA
700,7/4/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,11,114,NA
700,7/4/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,11,114,NA
700,7/5/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,10,70,NA
700,7/5/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,10,70,NA
700,7/11/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,9,59,NA
700,7/11/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,9,59,NA
700,7/12/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,10,80,NA
700,7/12/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,10,80,NA
700,19/07/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,12,78,NA
700,19/07/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,12,78,NA
700,25/07/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,10,52,NA
700,25/07/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,10,52,NA
700,26/07/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,9,112,NA
700,26/07/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,9,112,NA
700,8/1/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,123,NA
700,8/1/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,123,NA
700,8/2/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,124,NA
700,8/2/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,124,NA
700,8/8/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,7,98,NA
700,8/8/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,7,98,NA
700,8/9/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,105,NA
700,8/9/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,105,NA
700,16/08/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,117,NA
701,4/6/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,165,NA
701,13/04/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,163,NA
701,14/04/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,13,165,NA
701,20/04/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,165,NA
701,21/04/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,165,NA
701,27/04/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,15,166,NA
701,28/04/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,15,166,NA
701,5/4/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,15,166,NA
701,5/5/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,15,168,NA
701,5/11/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,15,169,NA
701,5/12/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,16,169,NA
701,18/05/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,140,NA
701,19/05/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,14,148,NA
701,26/05/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,14,151,NA
701,6/1/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,13,15,155,NA
701,6/2/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,12,149,NA
701,6/8/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,13,153,NA
701,6/9/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,13,155,NA
701,15/06/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,10,112,NA
701,16/06/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,11,121,NA
701,22/06/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,11,125,NA
701,23/06/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,12,134,NA
701,29/06/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,10,126,NA
701,30/06/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,11,127,NA
701,13/07/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,7,10,114,NA
701,14/07/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,6,10,81,NA
701,20/07/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,7,10,112,NA
701,21/07/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,11,116,NA
701,27/07/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,5,11,74,NA
701,28/07/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,9,112,NA
701,8/10/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,6,7,114,NA
701,8/11/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,7,9,124,NA
701,17/08/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,7,9,131,NA
701,18/08/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,9,135,NA
701,24/08/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,5,6,91,NA
701,25/08/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,9,115,NA
701,31/08/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,7,8,111,NA
701,9/1/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,7,10,124,NA
701,9/7/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,7,10,128,NA
701,14/09/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,7,10,130,NA
701,15/09/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,10,132,NA
701,21/09/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,10,135,NA
701,22/09/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,10,135,NA
701,28/09/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,10,137,NA
701,29/09/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,10,139,NA
701,10/5/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,9,134,NA
701,10/12/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,9,136,NA
701,13/10/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,10,138,NA
701,14/10/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,10,139,NA
701,19/10/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,11,143,NA
701,20/10/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,11,144,NA
701,11/2/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,10,137,NA
701,11/3/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,10,139,NA
701,11/9/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,10,142,NA
701,11/10/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,11,144,NA
701,16/11/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,11,145,NA
701,17/11/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,11,147,NA
701,23/11/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,148,NA
701,24/11/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,148,NA
701,30/11/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,13,149,NA
701,12/1/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,149,NA
701,12/7/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,13,150,NA
701,12/8/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,13,151,NA
701,14/12/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,13,152,NA
701,15/12/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,13,153,NA
701,21/12/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,13,153,NA
701,22/12/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,13,154,NA
701,28/12/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,12,13,156,NA
701,29/12/2011,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,11,137,NA
700,16/08/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,117,NA
700,22/08/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,124,NA
700,22/08/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,124,NA
700,23/08/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,118,NA
700,23/08/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,118,NA
700,29/08/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,8,122,NA
700,29/08/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,8,122,NA
700,30/08/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,105,NA
700,30/08/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,105,NA
700,9/6/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,11,94,NA
700,9/6/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,11,94,NA
700,9/12/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,11,115,NA
700,9/12/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,11,115,NA
700,13/09/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,11,118,NA
700,13/09/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,11,118,NA
700,19/09/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,11,120,NA
700,19/09/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,11,120,NA
700,20/09/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,10,121,NA
700,20/09/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,10,121,NA
700,26/09/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,10,125,NA
700,26/09/2011,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,10,125,NA
