Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
240,July - M071996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,7,9,NA,37
239,July - M071996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,3.1,9.1,NA,80
38,July - M071996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,2,18,NA,245
71,July - M071996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,0.8,9,NA,155
72,July - M071996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,1.8,12.3,NA,148
206,July - M071996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,2.7,7.6,NA,124
160,August - M081996,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6,8,NA,40
159,August - M081996,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6.4,15.2,NA,80
161,August - M081996,Tamil Nadu,Madras,NA,Industrial Area,8.7,12.1,NA,53
261,August - M081996,Tamil Nadu,Coimbatore,TNPC,Industrial Area,0,0.5,NA,17
237,August - M081996,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,0.3,1.3,NA,30
238,August - M081996,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,0.5,1.5,NA,42
239,August - M081996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,10.1,15.2,NA,41
206,August - M081996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,2.4,7.8,NA,138
38,August - M081996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,10.9,10.3,NA,229
71,August - M081996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,13.8,8.5,NA,120
72,August - M081996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,14.6,12.6,NA,172
240,August - M081996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,11.9,13.2,NA,36
160,September - M091996,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",7.4,5.4,NA,52
159,September - M091996,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",8.6,6.7,NA,96
161,September - M091996,Tamil Nadu,Madras,NA,Industrial Area,10.1,8,NA,46
239,September - M091996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,10.3,12.7,NA,33
206,September - M091996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,7.9,11.5,NA,84
240,September - M091996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,12.4,16.4,NA,33
38,September - M091996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,9,10,NA,159
71,September - M091996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,6.1,7.5,NA,92
72,September - M091996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,3.2,6,NA,109
160,October - M101996,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6.3,3.3,NA,61
159,October - M101996,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",8.1,3,NA,106
161,October - M101996,Tamil Nadu,Madras,NA,Industrial Area,7.1,3.5,NA,87
261,October - M101996,Tamil Nadu,Coimbatore,TNPC,Industrial Area,0,1.4,NA,47
238,October - M101996,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,1.3,3.4,NA,126
237,October - M101996,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,5.2,6.8,NA,176
38,October - M101996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,3.7,12.2,NA,144
71,October - M101996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,6.1,6.9,NA,65
72,October - M101996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,8.3,7.5,NA,158
239,October - M101996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,14.8,16.4,NA,43
206,October - M101996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,1.7,10.7,NA,232
240,October - M101996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,16.5,14.9,NA,37
160,November - M111996,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6.3,3,NA,53
159,November - M111996,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",11.1,3,NA,78
161,November - M111996,Tamil Nadu,Madras,NA,Industrial Area,8,3,NA,124
239,November - M111996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,19,18.9,NA,47
206,November - M111996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,2.2,9.9,NA,116
240,November - M111996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,9.9,14.6,NA,40
38,November - M111996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,6,4.3,NA,103
72,November - M111996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,2.5,2.2,NA,147
71,November - M111996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,5.9,3.5,NA,82
160,December - M121996,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6.1,8.9,NA,62
159,December - M121996,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6.7,11,NA,88
161,December - M121996,Tamil Nadu,Madras,NA,Industrial Area,10.7,11.2,NA,105
38,December - M121996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,28.5,2.1,NA,107
71,December - M121996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,37.3,2.6,NA,103
72,December - M121996,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,2.1,2.7,NA,176
261,December - M121996,Tamil Nadu,Coimbatore,TNPC,Industrial Area,0,1.6,NA,29
238,December - M121996,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,0.4,1.6,NA,56
237,December - M121996,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,1.7,3.5,NA,57
239,December - M121996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,9.2,16.1,NA,48
206,December - M121996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,3.1,12.3,NA,167
240,December - M121996,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,7.4,15.5,NA,56
