Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
13/7/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,6.5,50.1,45,125
15/7/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,6.1,52.3,44,117
23/7/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.1,63.4,44,126
25/7/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.2,51.1,61,150
27/7/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.2,55.3,24,80
29/7/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.4,53.6,40,114
8/7/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,6.7,53.3,37,102
8/9/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.2,55.3,30,92
8/12/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.1,55.8,57,145
14/8/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.4,54.9,36,98
18/8/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.2,53.3,47,121
22/8/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.4,53.4,54,143
24/8/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,8.2,54.9,50,131
27/8/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7,53.6,67,160
9/4/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7,53.8,78,184
9/6/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.3,54.9,75,180
9/9/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7,54.7,56,138
9/11/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.5,52.6,50,133
14/9/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7,52.7,57,148
17/9/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,6.6,50,44,106
22/9/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7,55.3,62,157
26/9/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,6,53.1,78,185
28/9/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,6.8,56.6,50,130
10/3/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,7.7,60.6,76,177
10/5/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,9.1,60.4,91,215
10/11/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,8.3,62.9,98,220
13/10/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,9.3,62.9,145,315
16/10/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,9.3,63.4,109,249
21/10/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,9.5,66.3,168,365
24/10/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,9.8,66.7,130,294
27/10/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,10.9,67.9,120,270
29/10/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,10.2,66.8,129,285
11/5/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,9.9,73,184,394
11/8/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,10.4,78,118,277
11/11/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,8.2,73.2,171,385
14/11/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,8.6,71.1,174,384
17/11/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,9.9,70.5,205,453
21/11/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,9.5,74.7,250,533
23/11/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,10,74.7,219,479
27/11/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,9.7,74.8,215,467
12/3/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,11.3,91.8,285,609
12/5/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,10.3,96.1,350,757
12/9/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,9.4,97.5,275,588
13/12/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,12,104,267,572
15/12/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,9.5,97.5,327,703
18/12/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,11.6,83,232,531
21/12/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,10.9,87.5,204,442
24/12/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,11.5,91.3,240,507
28/12/2008,West Bengal,Asansol,Asansol M.C.,Industrial Areas,10.5,92.9,296,635
1/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,11.5,97.2,436,908
1/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,20.4,127.3,511,1019
1/11/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,20.9,120,416,870
13/1/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,19.1,123.3,461,894
15/1/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,17.5,121.8,382,807
24/1/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,12.6,111.9,143,324
26/1/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,12.4,109.7,191,406
28/1/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,14.8,112.1,265,565
30/1/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,15.3,112.4,314,660
2/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,13.9,109.7,279,550
2/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,13.6,108.6,216,461
13/2/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,11.8,109,282,599
15/2/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,13.2,109,298,631
17/2/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,12.8,108.6,375,750
19/2/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,11.6,104.2,295,613
25/2/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,10.6,102.9,246,526
27/2/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,11.9,102.2,346,668
3/6/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.4,100.9,177,384
3/8/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.4,101.4,236,492
3/11/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.7,97.6,256,534
14/3/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,10.2,98.2,318,615
16/3/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.9,96.1,183,398
19/3/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.3,96.1,289,534
24/3/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,10,95.7,183,341
29/3/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.7,91.3,174,368
31/3/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.2,88.8,171,376
4/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9,89.4,123,290
4/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9,85.5,154,349
4/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9,86.6,156,350
15/4/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.8,84.4,88,222
17/4/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.3,81.4,102,244
20/4/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.3,82.6,195,410
25/4/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.5,80.5,85,199
5/1/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.7,84.9,69,163
5/3/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.5,83.7,115,242
5/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9,82.1,106,222
5/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.4,73.9,68,169
5/12/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.5,75.5,100,220
14/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.9,80.8,98,217
20/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.9,79.5,84,204
22/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.7,76.5,137,295
25/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.4,67.7,117,249
27/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.2,68.6,135,308
6/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.9,69.5,68,165
6/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.5,67.8,73,181
6/10/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.2,67.3,54,134
13/6/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8,66.7,103,231
15/6/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.8,71.3,77,196
21/6/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.3,67.3,62,153
23/6/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.7,67.6,93,215
25/6/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.9,71.6,103,242
7/3/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9,72,82,211
7/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.4,69.7,75,176
7/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.5,68.3,77,176
7/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.8,63.4,78,186
13/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.7,60,60,155
15/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.7,58.9,84,202
23/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.8,72.2,57,147
25/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.2,56,86,195
27/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.2,58.7,41,115
29/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.3,57,71,173
8/7/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.4,55.7,63,149
8/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.5,56.5,57,147
8/12/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.1,57,74,178
14/8/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.5,58.5,52,133
18/8/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.3,58.7,64,158
22/8/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.7,59,72,164
24/8/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.8,61.2,65,160
27/8/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.9,62.2,78,188
9/4/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7,60.7,87,201
9/6/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.6,61.8,104,226
9/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.8,61.6,66,152
9/11/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.7,61.4,61,155
14/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.8,59.9,87,203
17/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,7.5,58,75,176
22/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.2,61.8,90,209
26/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.2,59.8,114,255
28/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.4,62.1,90,207
10/3/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,9.3,66.7,102,224
10/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,10.8,65.7,99,225
10/11/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,8.8,66.7,107,248
13/10/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,10.8,67.1,154,321
16/10/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,10.1,66,123,263
21/10/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,10.8,71.2,204,433
24/10/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,11.6,73.5,187,406
27/10/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,11,72.8,164,358
29/10/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,11.4,73.4,155,337
11/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,10.5,79.4,184,400
11/8/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,12.8,82.2,137,327
11/11/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,10.7,78.9,184,405
14/11/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,10.3,79.1,217,472
17/11/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,13.2,78.7,227,493
21/11/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,14.3,81.1,254,544
23/11/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,14.8,83.9,335,704
27/11/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,15.5,80.7,280,603
12/3/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,15.6,100.4,308,652
12/5/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,16.2,106.3,436,901
12/9/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,15.4,112.6,338,712
13/12/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,16.7,118.5,345,732
15/12/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,13.7,112,352,771
18/12/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,13.5,93.6,308,669
21/12/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,13.1,100.2,247,537
24/12/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,14.2,106.8,260,551
28/12/2008,West Bengal,Durgapur (WB),Dew India Ltd,Industrial Areas,14.6,109.3,316,689
1/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9.7,80.2,356,745
1/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,11.9,116.1,451,882
1/11/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,11.5,115,227,492
13/1/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,11.9,113.5,283,580
15/1/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,12,109,308,636
24/1/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10,105.1,107,227
26/1/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9.2,102.1,179,380
28/1/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,12.3,104.1,221,471
30/1/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,12.4,104,184,391
2/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.1,102.9,226,438
2/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9.5,103.5,186,404
13/2/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.8,98.9,177,385
15/2/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.6,98.6,207,407
17/2/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.1,100.2,281,585
19/2/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10,95.6,209,450
25/2/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9,94.9,141,298
27/2/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9.4,95.3,178,377
3/6/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.5,88.8,110,253
3/8/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.3,88.7,203,435
3/11/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.5,88.5,195,411
14/3/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.2,90.4,205,414
16/3/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.9,88.1,160,344
19/3/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.9,85,170,331
24/3/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.3,87.4,109,233
29/3/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.1,80.9,122,276
31/3/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.7,78.6,105,236
4/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.8,79.9,104,216
4/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.8,79.7,142,290
4/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.7,80.3,143,319
15/4/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.1,80.3,80,186
17/4/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.6,75.8,94,213
20/4/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.8,77.8,112,234
25/4/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.1,76,76,165
5/1/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.2,68.9,84,162
5/3/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.5,66.4,92,194
5/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.6,62.4,66,141
5/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.5,65.8,55,136
5/12/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8,65.9,72,166
14/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.6,74.7,80,175
20/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8,70.4,81,189
22/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.2,63.4,93,213
25/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.2,60.4,91,207
27/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8,61.4,96,212
6/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7,65,37,101
6/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.8,60.6,65,152
6/10/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.5,58.6,51,130
13/6/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.3,57.5,81,184
15/6/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.3,60,55,145
21/6/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.1,59.2,54,138
23/6/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7,58.9,66,160
25/6/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.9,61.2,57,147
7/3/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.7,60.1,53,139
7/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.3,57.2,59,145
7/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.7,56.8,53,129
7/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.9,53.9,60,143
13/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.7,54,52,134
15/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.8,57.4,44,111
23/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.7,69.6,43,119
25/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.2,53.4,63,152
27/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.9,54.8,28,84
29/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.6,53,44,120
8/7/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.6,50.8,35,96
8/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.7,53,35,97
8/12/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.2,53.4,61,155
14/8/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.7,52.8,37,105
18/8/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.7,57.8,55,146
22/8/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.8,57.4,63,161
24/8/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.9,59.4,64,153
27/8/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.3,59.4,73,175
9/4/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.4,56.9,80,183
9/6/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.5,57.8,66,167
9/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6.8,59.6,57,143
9/11/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.5,59.2,49,132
14/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.5,57.2,54,141
