Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
4/8/2009,West Bengal,Kolkata,Kasba,Residential and others,23.7,39.7,211,328
13/4/2009,West Bengal,Kolkata,Kasba,Residential and others,9.8,14.3,251,386
16/4/2009,West Bengal,Kolkata,Kasba,Residential and others,7.3,25.8,163,235
20/4/2009,West Bengal,Kolkata,Kasba,Residential and others,9.3,18.6,160,311
23/4/2009,West Bengal,Kolkata,Kasba,Residential and others,8.8,37.1,184,312
27/4/2009,West Bengal,Kolkata,Kasba,Residential and others,NA,24.1,240,340
29/4/2009,West Bengal,Kolkata,Kasba,Residential and others,12.2,21.3,210,326
5/4/2009,West Bengal,Kolkata,Kasba,Residential and others,23,21.3,154,251
5/7/2009,West Bengal,Kolkata,Kasba,Residential and others,18.8,19.4,157,237
5/11/2009,West Bengal,Kolkata,Kasba,Residential and others,20.2,6.1,174,247
14/5/2009,West Bengal,Kolkata,Kasba,Residential and others,15.3,36.7,156,224
18/5/2009,West Bengal,Kolkata,Kasba,Residential and others,16.3,30.8,156,224
20/5/2009,West Bengal,Kolkata,Kasba,Residential and others,18,34.5,140,259
26/5/2009,West Bengal,Kolkata,Kasba,Residential and others,21.7,43.7,162,290
28/5/2009,West Bengal,Kolkata,Kasba,Residential and others,12.2,20.7,192,301
6/4/2009,West Bengal,Kolkata,Kasba,Residential and others,18.2,41.5,44,144
6/8/2009,West Bengal,Kolkata,Kasba,Residential and others,22.8,28.7,115,230
6/11/2009,West Bengal,Kolkata,Kasba,Residential and others,29.7,34.7,150,286
16/6/2009,West Bengal,Kolkata,Kasba,Residential and others,14.7,15.9,156,299
18/6/2009,West Bengal,Kolkata,Kasba,Residential and others,14.7,33.9,137,256
22/6/2009,West Bengal,Kolkata,Kasba,Residential and others,12.7,38,118,226
25/6/2009,West Bengal,Kolkata,Kasba,Residential and others,14.7,18.3,70,191
7/6/2009,West Bengal,Kolkata,Kasba,Residential and others,NA,16.6,63,103
7/9/2009,West Bengal,Kolkata,Kasba,Residential and others,14.2,28.7,80,224
13/7/2009,West Bengal,Kolkata,Kasba,Residential and others,22.5,64,30,167
16/7/2009,West Bengal,Kolkata,Kasba,Residential and others,NA,50.5,95,162
20/7/2009,West Bengal,Kolkata,Kasba,Residential and others,21.2,21.6,31,103
23/7/2009,West Bengal,Kolkata,Kasba,Residential and others,17.8,36.6,49,115
27/7/2009,West Bengal,Kolkata,Kasba,Residential and others,27.7,85.3,49,81
30/7/2009,West Bengal,Kolkata,Kasba,Residential and others,NA,26.3,59,160
8/4/2009,West Bengal,Kolkata,Kasba,Residential and others,14,42.8,99,178
8/6/2009,West Bengal,Kolkata,Kasba,Residential and others,NA,47.8,77,149
8/10/2009,West Bengal,Kolkata,Kasba,Residential and others,NA,58.8,81,174
8/12/2009,West Bengal,Kolkata,Kasba,Residential and others,22.2,70.8,32,122
17/8/2009,West Bengal,Kolkata,Kasba,Residential and others,21.7,61.8,24,103
20/8/2009,West Bengal,Kolkata,Kasba,Residential and others,20.7,29.1,34,100
24/8/2009,West Bengal,Kolkata,Kasba,Residential and others,22.3,62.7,34,105
27/8/2009,West Bengal,Kolkata,Kasba,Residential and others,NA,55.8,71,110
9/1/2009,West Bengal,Kolkata,Kasba,Residential and others,29,67.5,32,185
9/3/2009,West Bengal,Kolkata,Kasba,Residential and others,NA,34.8,21,160
9/7/2009,West Bengal,Kolkata,Kasba,Residential and others,12.3,27.6,24,61
9/9/2009,West Bengal,Kolkata,Kasba,Residential and others,19.8,45,51,363
9/11/2009,West Bengal,Kolkata,Kasba,Residential and others,18.5,30.4,49,271
14/9/2009,West Bengal,Kolkata,Kasba,Residential and others,NA,14.8,65,337
16/9/2009,West Bengal,Kolkata,Kasba,Residential and others,NA,21.6,32,170
22/9/2009,West Bengal,Kolkata,Kasba,Residential and others,17.2,58.2,34,152
11/5/2009,West Bengal,Kolkata,Kasba,Residential and others,22.5,73.7,152,377
11/9/2009,West Bengal,Kolkata,Kasba,Residential and others,28.2,92,145,370
11/11/2009,West Bengal,Kolkata,Kasba,Residential and others,12.8,59.9,172,380
13/11/2009,West Bengal,Kolkata,Kasba,Residential and others,18.3,76.8,144,426
16/11/2009,West Bengal,Kolkata,Kasba,Residential and others,5.5,41.7,68,132
18/11/2009,West Bengal,Kolkata,Kasba,Residential and others,3.2,57.2,96,205
25/11/2009,West Bengal,Kolkata,Kasba,Residential and others,16.2,83.2,97,168
27/11/2009,West Bengal,Kolkata,Kasba,Residential and others,45.8,68,275,525
12/3/2009,West Bengal,Kolkata,Kasba,Residential and others,31.5,87,275,487
12/7/2009,West Bengal,Kolkata,Kasba,Residential and others,15.8,98.2,223,442
12/9/2009,West Bengal,Kolkata,Kasba,Residential and others,22.8,92,255,451
14/12/2009,West Bengal,Kolkata,Kasba,Residential and others,16.3,80.8,305,539
16/12/2009,West Bengal,Kolkata,Kasba,Residential and others,NA,38.6,272,549
21/12/2009,West Bengal,Kolkata,Kasba,Residential and others,6.7,71.3,216,400
23/12/2009,West Bengal,Kolkata,Kasba,Residential and others,12,56.4,309,635
29/12/2009,West Bengal,Kolkata,Kasba,Residential and others,8.2,91.5,333,636
1/5/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,7.8,120.8,191,348
1/7/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,6.3,63.5,192,361
1/12/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,12,70.5,235,378
14/1/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,18.2,70,261,396
19/1/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,19.7,93,314,512
23/1/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,17.2,NA,332,519
27/1/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,24.8,57.5,273,443
29/1/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,35.7,103.8,255,481
2/3/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,22.3,75.5,334,541
2/5/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,38,107.7,288,490
2/9/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,2.7,71.8,359,523
2/11/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,12.3,61.8,374,520
16/2/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,21,48.5,357,525
18/2/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,5.7,140.2,375,532
23/2/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,17.3,81,397,516
25/2/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,22.2,89.8,329,543
3/3/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,3.5,71,308,461
3/5/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,3,57.2,326,494
3/12/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,3.3,108.8,320,516
16/3/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,11.3,70.5,263,452
18/3/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,13.2,102.2,316,482
20/3/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,8.2,50.3,268,457
23/3/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,13.8,78,322,557
25/3/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,5.8,38.3,275,461
4/1/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,12.7,39.8,175,313
4/8/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,29.8,61.3,219,362
13/4/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,14.3,50.5,202,369
16/4/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,10.5,22.5,163,317
20/4/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,10.3,35.8,235,411
23/4/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,9.5,57.7,215,362
27/4/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,32.1,233,386
29/4/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,12,33.9,209,371
5/4/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,25,27.9,107,231
5/7/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,20.5,36.3,148,253
5/11/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,13.7,9,153,241
14/5/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,15,47.7,152,208
18/5/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,19.3,28.7,157,256
20/5/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,17.7,52.8,131,217
26/5/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,22.3,50.7,138,213
28/5/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,12,33.9,160,232
6/2/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,65.8,171,267
6/4/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,18.8,38.7,106,199
6/8/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,17.2,48.2,129,235
6/11/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,23.5,31.8,112,224
16/6/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,21,12.8,130,227
18/6/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,14.5,26.3,169,257
22/6/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,14.3,30.5,161,281
25/6/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,13,25.3,124,222
7/6/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,37.3,97,147
7/9/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,13.8,33.2,76,128
13/7/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,21.7,71,59,144
16/7/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,53.5,89,124
20/7/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,20.5,18.6,62,98
23/7/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,19,55.8,108,195
27/7/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,25.3,79.7,53,106
30/7/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,24.8,144,215
8/4/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,19.5,70,150,235
8/6/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,53.3,135,190
8/10/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,39.5,111,186
8/12/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,21.3,71.7,104,146
17/8/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,26.2,68,78,161
20/8/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,20.3,75,76,158
24/8/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,22.2,54.8,67,119
27/8/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,80.3,80,127
9/1/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,32,69,30,140
9/3/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,36.7,33,115
9/7/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,8.3,35.1,36,94
9/9/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,18.5,89.3,54,167
9/11/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,14.3,41.5,69,251
14/9/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,37.9,77,252
16/9/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,39.5,64,230
22/9/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,23.8,78.7,48,177
11/5/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,24.5,84.7,150,350
11/9/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,27.3,91.5,151,326
11/11/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,12.2,62.7,156,320
13/11/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,21,63.4,129,321
16/11/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,51.8,77,195
18/11/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,16.3,79.8,146,269
25/11/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,NA,47.8,311,507
27/11/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,44.3,91.7,221,489
12/3/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,27.5,103.8,257,525
12/7/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,29.2,111.5,360,602
12/9/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,40.3,95.7,244,478
14/12/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,30.8,106.8,330,529
16/12/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,8.3,102.8,294,547
21/12/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,13.7,69.5,228,444
23/12/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,35.7,67.7,284,534
29/12/2009,West Bengal,Kolkata,Lal Bazar,Residential and others,14.7,107.7,368,561
4/1/2009,West Bengal,Kolkata,Minto Park,Residential and others,6.6,61.5,42,109
4/4/2009,West Bengal,Kolkata,Minto Park,Residential and others,5.9,61.2,36,82
4/6/2009,West Bengal,Kolkata,Minto Park,Residential and others,5.2,61.4,48,108
4/9/2009,West Bengal,Kolkata,Minto Park,Residential and others,4.9,67,65,139
4/12/2009,West Bengal,Kolkata,Minto Park,Residential and others,5,64.9,43,97
17/4/2009,West Bengal,Kolkata,Minto Park,Residential and others,6.1,58.9,30,84
21/4/2009,West Bengal,Kolkata,Minto Park,Residential and others,5.3,49.5,48,118
25/4/2009,West Bengal,Kolkata,Minto Park,Residential and others,5.6,47,62,150
29/4/2009,West Bengal,Kolkata,Minto Park,Residential and others,5.4,51.3,34,111
5/2/2009,West Bengal,Kolkata,Minto Park,Residential and others,5.1,47.8,31,74
5/4/2009,West Bengal,Kolkata,Minto Park,Residential and others,5.5,54.3,40,109
5/6/2009,West Bengal,Kolkata,Minto Park,Residential and others,7.3,52.6,35,106
5/10/2009,West Bengal,Kolkata,Minto Park,Residential and others,5.3,48.4,36,101
15/5/2009,West Bengal,Kolkata,Minto Park,Residential and others,5.8,42.4,32,86
20/5/2009,West Bengal,Kolkata,Minto Park,Residential and others,6,42.8,36,102
23/5/2009,West Bengal,Kolkata,Minto Park,Residential and others,5.4,56.4,21,62
26/5/2009,West Bengal,Kolkata,Minto Park,Residential and others,5.7,51.8,38,97
30/5/2009,West Bengal,Kolkata,Minto Park,Residential and others,5,53.8,45,110
4/1/2009,West Bengal,Kolkata,Moulali,Residential and others,6.8,76.4,67,152
4/8/2009,West Bengal,Kolkata,Moulali,Residential and others,7.3,74.2,48,123
4/11/2009,West Bengal,Kolkata,Moulali,Residential and others,7.1,68.3,54,136
13/4/2009,West Bengal,Kolkata,Moulali,Residential and others,6,66.7,44,126
17/4/2009,West Bengal,Kolkata,Moulali,Residential and others,6.2,61.6,33,90
20/4/2009,West Bengal,Kolkata,Moulali,Residential and others,6.8,60.3,55,142
23/4/2009,West Bengal,Kolkata,Moulali,Residential and others,7.1,68.7,82,191
28/4/2009,West Bengal,Kolkata,Moulali,Residential and others,5.6,62.1,36,104
5/1/2009,West Bengal,Kolkata,Moulali,Residential and others,6.8,58,60,146
5/3/2009,West Bengal,Kolkata,Moulali,Residential and others,6.6,65,51,146
5/7/2009,West Bengal,Kolkata,Moulali,Residential and others,6.3,66.5,43,107
5/11/2009,West Bengal,Kolkata,Moulali,Residential and others,5.7,61.4,40,93
15/5/2009,West Bengal,Kolkata,Moulali,Residential and others,6.1,55.3,38,103
19/5/2009,West Bengal,Kolkata,Moulali,Residential and others,7.2,65.8,40,105
23/5/2009,West Bengal,Kolkata,Moulali,Residential and others,6.8,58.5,30,86
27/5/2009,West Bengal,Kolkata,Moulali,Residential and others,6.1,52.7,38,103
29/5/2009,West Bengal,Kolkata,Moulali,Residential and others,6.3,56.9,43,104
4/2/2009,West Bengal,Kolkata,Salt Lake,Residential and others,5.1,55.7,81,181
4/5/2009,West Bengal,Kolkata,Salt Lake,Residential and others,6.6,52.9,37,87
4/10/2009,West Bengal,Kolkata,Salt Lake,Residential and others,5.6,56.5,72,144
14/4/2009,West Bengal,Kolkata,Salt Lake,Residential and others,5.4,61.6,54,118
16/4/2009,West Bengal,Kolkata,Salt Lake,Residential and others,6.1,57.5,36,107
19/4/2009,West Bengal,Kolkata,Salt Lake,Residential and others,6,56.3,71,159
22/4/2009,West Bengal,Kolkata,Salt Lake,Residential and others,5.1,47,45,124
27/4/2009,West Bengal,Kolkata,Salt Lake,Residential and others,4.9,50.1,83,158
29/4/2009,West Bengal,Kolkata,Salt Lake,Residential and others,5,42.9,45,126
5/5/2009,West Bengal,Kolkata,Salt Lake,Residential and others,5,42.6,36,110
5/8/2009,West Bengal,Kolkata,Salt Lake,Residential and others,5.4,58.2,48,110
13/5/2009,West Bengal,Kolkata,Salt Lake,Residential and others,5.1,49,38,95
16/5/2009,West Bengal,Kolkata,Salt Lake,Residential and others,5.2,52.6,54,131
18/5/2009,West Bengal,Kolkata,Salt Lake,Residential and others,4.8,49.5,44,116
21/5/2009,West Bengal,Kolkata,Salt Lake,Residential and others,4.2,42.2,28,76
24/5/2009,West Bengal,Kolkata,Salt Lake,Residential and others,4.3,41.4,21,61
28/5/2009,West Bengal,Kolkata,Salt Lake,Residential and others,4.3,46.2,26,70
31/5/2009,West Bengal,Kolkata,Salt Lake,Residential and others,4.3,46.3,28,82
