Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
78,4/5/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",18,20,25,NA
78,4/7/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",27,26,20,NA
78,4/12/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",22,23,31,NA
78,20/04/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",25,25,29,NA
78,25/04/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",31,29,21,NA
78,27/04/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",19,24,24,NA
78,5/3/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",29,113,27,NA
78,5/9/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",30,40,42,NA
78,5/11/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",32,42,23,NA
78,18/05/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",26,37,30,NA
78,24/05/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",23,31,26,NA
78,30/05/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,27,56,NA
78,6/2/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,26,25,NA
78,6/6/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,31,43,NA
78,6/8/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,31,27,NA
78,13/06/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,25,21,NA
78,15/06/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,29,26,NA
78,21/06/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,26,50,NA
78,23/06/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,29,30,NA
78,27/06/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,31,34,NA
78,29/06/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,29,26,NA
78,7/4/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,74,NA
78,7/7/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,33,79,NA
78,7/12/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,32,37,NA
78,14/07/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,28,NA
78,15/07/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,33,NA
78,20/07/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,30,25,NA
78,21/07/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,30,24,NA
78,25/07/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,30,44,NA
78,27/07/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,30,29,NA
78,29/07/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,22,NA
78,8/1/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,24,NA
78,8/3/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,32,159,NA
78,8/5/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,30,137,NA
78,8/9/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,31,124,NA
78,17/08/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,14,19,NA
78,19/08/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,23,NA
78,23/08/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,30,35,NA
78,25/08/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,29,78,NA
78,29/08/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,38,NA
78,9/2/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,23,NA
78,9/6/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,30,106,NA
78,13/09/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,22,NA
78,15/09/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,27,NA
78,19/09/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,26,NA
78,21/09/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,32,133,NA
78,23/09/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,29,22,NA
78,29/09/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,32,28,NA
78,10/3/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,31,59,NA
78,13/10/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,61,NA
78,17/10/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,29,50,NA
78,22/10/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",18,36,79,NA
78,25/10/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",19,35,52,NA
78,26/10/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",20,40,88,NA
78,27/10/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",20,35,59,NA
78,29/10/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",18,36,71,NA
78,11/2/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,31,163,NA
78,11/4/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,31,40,NA
78,11/9/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,32,40,NA
78,11/10/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,31,223,NA
78,15/11/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,29,49,NA
78,17/11/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,186,NA
78,21/11/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,29,49,NA
78,23/11/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,36,NA
78,25/11/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,27,29,NA
78,29/11/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,30,35,NA
78,12/2/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,29,31,NA
78,12/8/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,29,76,NA
78,13/12/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",36,29,65,NA
78,15/12/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,29,43,NA
78,19/12/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,109,NA
78,21/12/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,30,42,NA
78,23/12/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,31,43,NA
78,27/12/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,122,NA
78,29/12/2011,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,30,64,NA
404,4/5/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,40,50,36,NA
404,4/7/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,34,43,328,NA
404,4/11/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,33,40,282,NA
404,18/04/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,28,32,88,NA
404,20/04/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,26,31,127,NA
404,25/04/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,30,33,258,NA
404,27/04/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,26,112,445,NA
404,29/04/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,32,63,247,NA
404,5/2/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,29,57,259,NA
404,5/4/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,18,26,210,NA
404,5/9/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,27,42,255,NA
404,5/12/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,27,39,228,NA
404,16/05/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,31,38,177,NA
404,18/05/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,36,47,159,NA
404,20/05/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,25,40,289,NA
404,23/05/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,29,43,67,NA
404,26/05/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,31,42,204,NA
404,30/05/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,32,318,NA
404,6/1/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,32,147,NA
404,6/3/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,39,170,NA
404,6/6/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,10,28,285,NA
404,6/9/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,31,203,NA
404,13/06/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,29,251,NA
404,15/06/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,30,121,NA
404,17/06/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,30,142,NA
404,20/06/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,29,162,NA
404,22/06/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,31,224,NA
404,24/06/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,28,123,NA
404,27/06/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,28,273,NA
404,29/06/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,30,235,NA
404,7/4/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,16,30,184,NA
404,7/7/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,18,33,192,NA
404,7/11/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,18,31,167,NA
404,13/07/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,16,31,106,NA
404,15/07/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,17,31,241,NA
404,18/07/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,17,31,175,NA
404,21/07/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,30,119,NA
404,25/07/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,30,226,NA
404,29/07/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,31,93,NA
404,8/1/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,18,31,136,NA
404,8/3/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,17,32,137,NA
404,8/5/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,19,31,274,NA
404,8/8/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,31,211,NA
404,8/10/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,16,30,218,NA
404,16/08/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,30,167,NA
404,18/08/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,16,31,72,NA
404,22/08/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,17,31,147,NA
404,25/08/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,143,NA
404,29/08/2011,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,27,135,NA
