Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
14,July - M072002,West Bengal,Haldia,CMEC,Industrial Area,9.5,22.1,NA,43
14,August - M082002,West Bengal,Haldia,CMEC,Industrial Area,5.5,17.1,NA,30
14,September - M092002,West Bengal,Haldia,CMEC,Industrial Area,4.3,15.2,NA,38
14,October - M102002,West Bengal,Haldia,CMEC,Industrial Area,6.2,17.1,NA,50
14,November - M112002,West Bengal,Haldia,CMEC,Industrial Area,7.8,21.2,NA,69
14,December - M122002,West Bengal,Haldia,CMEC,Industrial Area,3.9,22.5,NA,107
14,Annual - M132002,West Bengal,Haldia,CMEC,Industrial Area,6.6,23.1,NA,70
15,January - M012002,West Bengal,Haldia,CMEC,Industrial Area,12.7,47.1,NA,159
15,February - M022002,West Bengal,Haldia,CMEC,Industrial Area,12.9,45.4,NA,153
15,March - M032002,West Bengal,Haldia,CMEC,Industrial Area,10.4,31.4,NA,141
15,April - M042002,West Bengal,Haldia,CMEC,Industrial Area,8.9,28.7,NA,63
15,May - M052002,West Bengal,Haldia,CMEC,Industrial Area,7.3,27.8,NA,70
15,June - M062002,West Bengal,Haldia,CMEC,Industrial Area,8.3,22,NA,59
15,July - M072002,West Bengal,Haldia,CMEC,Industrial Area,9.9,26.6,NA,69
15,August - M082002,West Bengal,Haldia,CMEC,Industrial Area,7.3,22,NA,45
15,September - M092002,West Bengal,Haldia,CMEC,Industrial Area,4.7,16.2,NA,52
15,October - M102002,West Bengal,Haldia,CMEC,Industrial Area,7,24.1,NA,80
15,November - M112002,West Bengal,Haldia,CMEC,Industrial Area,6,27.5,NA,97
15,December - M122002,West Bengal,Haldia,CMEC,Industrial Area,5.4,28.3,NA,152
15,Annual - M132002,West Bengal,Haldia,CMEC,Industrial Area,8.5,29.5,NA,94
8,January - M012002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,26.4,112.4,NA,396
8,February - M022002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,15.7,81.4,NA,442
8,March - M032002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,12.1,74.2,NA,322
8,April - M042002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,11.8,63.8,NA,174
8,May - M052002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,8.3,62.4,NA,140
8,June - M062002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,5.2,74.9,NA,119
8,July - M072002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,5.6,69.4,NA,133
8,August - M082002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,9,66.8,NA,86
8,September - M092002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,11.4,60.8,NA,114
8,October - M102002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,8.8,72.2,NA,250
8,November - M112002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,10.6,105.5,NA,287
8,December - M122002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,15,108.7,NA,453
8,Annual - M132002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,11.9,80.5,NA,251
9,January - M012002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,25.6,97.2,NA,258
9,February - M022002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,19.3,69.5,NA,349
9,March - M032002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,13.7,65,NA,246
9,April - M042002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,8,58.9,NA,127
9,May - M052002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,6.4,51.1,NA,106
9,June - M062002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,6.4,69.2,NA,86
9,July - M072002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,7.4,89.7,NA,118
9,August - M082002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,12.5,90.4,NA,76
9,September - M092002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,14.4,75,NA,99
9,October - M102002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,10.2,70.3,NA,155
9,November - M112002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,13,108.3,NA,219
9,December - M122002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,33,120.5,NA,254
9,Annual - M132002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,14.4,80.6,NA,178
11,January - M012002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,13.4,83.3,NA,273
11,February - M022002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,8.4,55.9,NA,248
11,March - M032002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,5.9,38.8,NA,191
11,April - M042002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,4.9,40.3,NA,100
11,May - M052002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,5,45.7,NA,109
11,June - M062002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,3.9,51.5,NA,89
11,July - M072002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,3.9,51.2,NA,90
11,August - M082002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,5.6,43.1,NA,63
11,September - M092002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,7.6,45.2,NA,65
11,October - M102002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,5.4,57.7,NA,132
11,November - M112002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,5.5,56.6,NA,173
11,December - M122002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,13.7,79.1,NA,276
11,Annual - M132002,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,7.1,55,NA,156
