Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
11,02-01-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",10,40,138,83
11,06-01-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",12,40,132,76
11,08-01-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",15,46,125,78
11,12-01-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",13,42,121,76
11,17-01-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",14,42,124,74
11,20-01-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",15,37,114,69
11,22-01-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",20,48,146,86
11,28-01-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",20,63,140,76
11,30-01-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",16,49,116,70
11,05-02-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",19,58,146,87
11,08-02-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",14,46,150,86
11,11-02-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",23,68,170,107
11,14-02-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",19,57,171,104
11,17-02-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",20,52,153,83
11,20-02-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",16,54,150,86
11,23-02-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",12,42,104,60
11,25-02-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",17,63,117,83
11,04-03-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",16,51,139,91
11,07-03-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",12,38,118,82
11,10-03-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",12,40,117,74
11,13-03-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",12,43,112,62
11,16-03-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",14,44,149,80
11,19-03-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",13,42,105,65
11,25-03-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",9,36,92,56
11,27-03-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",10,34,102,61
11,29-03-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",11,42,120,72
11,05-04-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",10,34,82,57
11,08-04-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",11,39,94,55
11,11-04-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",9,33,83,50
11,14-04-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",11,39,118,84
11,17-04-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",9,35,105,49
11,20-04-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",13,41,118,63
11,23-04-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",16,46,140,89
11,29-04-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",16,51,159,92
11,02-05-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",15,45,108,63
11,07-05-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",21,56,133,71
11,10-05-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",24,58,140,81
11,12-05-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",18,47,127,74
11,15-05-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",13,35,114,64
11,20-05-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",11,34,119,74
11,23-05-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",13,38,117,67
11,25-05-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",14,45,136,86
11,28-05-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",17,50,163,82
11,01-06-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",25,60,181,90
11,04-06-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",11,40,117,61
11,09-06-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",19,52,143,87
11,12-06-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",18,43,160,86
11,17-06-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",10,30,100,60
11,20-06-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",13,40,92,57
11,25-06-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",2,17,44,21
11,28-06-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",3,18,66,33
11,30-06-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",9,32,92,24
11,03-07-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",10,33,96,58
11,07-07-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",7,23,74,27
11,11-07-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",11,36,114,62
11,13-07-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",10,31,91,50
11,16-07-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",8,30,68,41
11,22-07-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",4,21,42,23
11,26-07-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",7,26,82,46
11,28-07-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",5,22,70,35
11,31-07-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",2,16,34,20
11,05-08-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",9,31,72,30
11,08-08-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",9,36,86,45
11,10-08-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",17,47,102,61
11,13-08-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",8,28,68,31
11,18-08-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",8,24,57,24
11,21-08-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",9,36,82,33
11,26-08-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",14,38,120,62
11,30-08-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",12,36,100,47
11,02-09-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",12,35,96,51
11,04-09-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",16,52,132,72
11,08-09-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",16,45,131,73
11,12-09-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",13,37,101,74
11,14-09-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",16,42,140,89
11,17-09-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",11,35,98,56
11,23-09-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",8,30,74,41
11,27-09-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",17,41,112,77
11,29-09-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",15,42,114,70
11,03-10-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",15,41,108,71
11,08-10-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",18,49,116,76
11,11-10-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",17,48,125,91
11,13-10-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",15,44,111,63
11,16-10-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",12,34,92,60
11,19-10-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",19,49,161,91
11,24-10-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",20,55,157,93
11,28-10-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",21,56,155,95
11,30-10-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",24,60,134,103
11,05-11-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",20,47,156,86
11,08-11-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",21,45,160,92
11,10-11-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",63,90,248,182
11,11-11-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",84,125,389,303
11,16-11-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",11,37,118,76
11,20-11-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",14,40,132,81
11,26-11-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",16,39,155,93
11,29-11-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",16,46,155,91
11,03-12-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",15,40,129,75
11,06-12-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",24,51,152,84
11,09-12-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",24,61,150,94
11,12-12-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",26,58,166,91
11,15-12-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",22,57,126,79
11,18-12-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",17,38,162,78
11,21-12-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",18,43,140,82
11,24-12-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",28,54,174,105
11,29-12-15,West Bengal,Howrah,"Bator, Howrah",West Bengal State Pollution Control Board,"Residential, Rural and other Areas",16,44,164,93
14,01-01-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,4,17,82,NA
14,07-01-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,17,83,NA
14,11-01-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,4,17,91,NA
14,13-01-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,4,18,110,NA
14,17-01-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,17,88,NA
14,19-01-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,4,16,94,NA
14,23-01-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,17,99,NA
14,26-01-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,15,85,NA
14,29-01-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,17,95,NA
14,05-02-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,5,19,104,NA
14,07-02-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,5,21,105,NA
14,10-02-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,5,19,103,NA
14,13-02-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,5,20,109,NA
14,16-02-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,6,21,99,NA
14,18-02-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,19,91,NA
14,22-02-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,17,90,NA
14,26-02-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,15,97,NA
14,03-03-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,69,NA
14,06-03-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,15,74,NA
14,09-03-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,5,26,114,NA
14,12-03-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,15,80,NA
14,18-03-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,17,107,NA
14,21-03-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,5,21,151,NA
14,24-03-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,15,68,NA
14,27-03-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,74,NA
14,29-03-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,18,89,NA
14,03-04-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,16,80,NA
14,08-04-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,4,18,104,NA
14,11-04-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,17,94,NA
14,14-04-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,4,21,90,NA
14,19-04-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,17,74,NA
14,23-04-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,17,63,NA
14,25-04-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,18,75,NA
14,27-04-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,87,NA
14,02-05-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,63,NA
14,05-05-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,17,76,NA
14,08-05-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,66,NA
14,11-05-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,76,NA
14,14-05-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,18,104,NA
14,20-05-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,18,67,NA
14,24-05-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,20,77,NA
14,26-05-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,20,76,NA
14,30-05-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,17,65,NA
14,01-06-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,4,21,113,NA
14,04-06-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,5,22,125,NA
14,09-06-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,17,103,NA
14,12-06-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,92,NA
14,17-06-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,80,NA
14,20-06-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,110,NA
14,25-06-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,73,NA
14,28-06-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,17,92,NA
14,30-06-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,19,91,NA
14,03-07-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,70,NA
14,07-07-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,81,NA
14,11-07-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,17,57,NA
14,13-07-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,61,NA
14,16-07-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,46,NA
14,22-07-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,18,71,NA
14,26-07-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,71,NA
14,28-07-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,7,23,109,NA
14,31-07-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,5,22,91,NA
14,05-08-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,5,21,125,NA
14,08-08-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,18,60,NA
14,11-08-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,6,24,111,NA
14,14-08-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,11,78,NA
14,17-08-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,11,53,NA
14,20-08-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,62,NA
14,26-08-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,15,57,NA
14,30-08-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,15,47,NA
14,03-09-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,15,56,NA
14,06-09-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,15,56,NA
14,09-09-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,65,NA
14,11-09-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,52,NA
14,15-09-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,52,NA
14,17-09-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,12,62,NA
14,23-09-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,13,48,NA
14,26-09-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,3,16,87,NA
14,28-09-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,73,NA
14,03-10-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,96,NA
14,07-10-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,13,99,NA
14,09-10-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,13,80,NA
14,13-10-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,96,NA
14,15-10-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,84,NA
14,19-10-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,6,25,100,NA
14,25-10-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,13,83,NA
14,27-10-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,81,NA
14,30-10-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,79,NA
14,05-11-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,4,18,104,NA
14,07-11-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,95,NA
14,10-11-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,10,32,131,NA
14,11-11-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,15,31,138,NA
14,19-11-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,103,NA
14,22-11-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,96,NA
14,24-11-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,98,NA
14,27-11-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,15,100,NA
14,02-12-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,101,NA
14,05-12-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,103,NA
14,08-12-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,106,NA
14,11-12-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,15,99,NA
14,14-12-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,108,NA
14,17-12-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,16,105,NA
14,23-12-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,97,NA
14,27-12-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,83,NA
14,29-12-15,West Bengal,Haldia,"WBIIDC, Haldia",West Bengal State Pollution Control Board,Industrial Area,2,14,106,NA
162,09-01-15,West Bengal,Kolkata,"Cossipore Police Station, B.T. Road, Kolkata",National Environmental Engineering Research Institute,Industrial Area,39,263,220,NA
162,12-01-15,West Bengal,Kolkata,"Cossipore Police Station, B.T. Road, Kolkata",National Environmental Engineering Research Institute,Industrial Area,153,308,216,NA
162,14-01-15,West Bengal,Kolkata,"Cossipore Police Station, B.T. Road, Kolkata",National Environmental Engineering Research Institute,Industrial Area,97,211,315,NA
162,16-01-15,West Bengal,Kolkata,"Cossipore Police Station, B.T. Road, Kolkata",National Environmental Engineering Research Institute,Industrial Area,100,211,210,NA
162,20-01-15,West Bengal,Kolkata,"Cossipore Police Station, B.T. Road, Kolkata",National Environmental Engineering Research Institute,Industrial Area,122,233,192,NA
162,29-01-15,West Bengal,Kolkata,"Cossipore Police Station, B.T. Road, Kolkata",National Environmental Engineering Research Institute,Industrial Area,134,83,152,NA
