Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/1/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.3,11.7,80,NA
1/2/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.2,12,77,NA
1/8/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,9.3,11,75,NA
1/9/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,9.5,11.3,80,NA
15/1/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.8,12,79,NA
16/1/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.5,12.7,75,NA
22/1/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.3,12.2,81,NA
23/1/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,9.5,11.3,78,NA
29/1/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.5,12.5,81,NA
30/1/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.2,13.5,77,NA
2/3/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.2,13.3,83,NA
2/6/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.7,13.7,82,NA
2/10/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,9.7,13.2,87,NA
13/2/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,9.3,12.3,84,NA
17/2/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.2,13.8,85,NA
20/2/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.7,13.8,88,NA
24/2/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.7,12.7,87,NA
27/2/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.5,13.2,84,NA
3/3/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.8,13.3,86,NA
3/6/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.5,12.2,84,NA
3/10/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,9.8,12,82,NA
13/3/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.8,13.7,82,NA
17/3/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.5,12.7,85,NA
20/3/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.2,12.7,80,NA
24/3/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.5,13.3,80,NA
27/3/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.7,14.5,82,NA
31/3/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.8,13.8,85,NA
4/3/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.8,14.8,79,NA
4/7/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11,13,77,NA
4/10/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.5,15,81,NA
14/4/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.8,13.5,82,NA
17/4/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.5,15.5,78,NA
21/4/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13,15.2,81,NA
24/4/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13.7,15.7,80,NA
28/4/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.8,15,79,NA
5/2/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13.3,15,95,NA
5/5/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12,14.3,100,NA
5/8/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.7,14.8,92,NA
5/12/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.5,15,96,NA
15/5/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13.2,15.5,91,NA
19/5/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13.2,14.8,102,NA
22/5/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13.5,15,103,NA
26/5/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.7,14.3,107,NA
29/5/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12,14,106,NA
6/2/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.3,13.8,107,NA
6/5/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13.5,15.7,106,NA
6/9/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13,15,111,NA
6/12/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.3,12.3,109,NA
16/6/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13,14.3,113,NA
19/6/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13.3,14.5,117,NA
23/6/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.3,14.3,109,NA
26/6/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.3,11.3,92,NA
30/6/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.7,13.2,96,NA
7/3/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.7,14.2,NA,NA
7/7/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.8,12.3,NA,NA
14/7/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10,12,NA,NA
17/7/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.7,12.8,NA,NA
21/7/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,7.8,9.3,NA,NA
24/7/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,9,10.7,NA,NA
28/7/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11,12.7,NA,NA
31/7/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.2,12.8,NA,NA
8/4/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.3,13.8,93,NA
8/7/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.2,14.5,93,NA
8/11/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11,13.3,96,NA
14/8/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.8,13.8,86,NA
18/8/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.7,14,92,NA
21/8/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.5,14.5,97,NA
25/8/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10,12,74,NA
28/8/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,8.2,9.3,52,NA
9/1/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12,14,84,NA
9/4/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12,14.7,96,NA
9/8/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.8,12.7,91,NA
9/11/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,8.7,10.8,62,NA
15/9/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13.2,15,95,NA
18/9/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11,14.2,91,NA
22/9/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.5,13.2,102,NA
25/9/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.5,14.7,102,NA
29/9/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,9.3,10.7,77,NA
10/2/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.8,14,113,NA
10/6/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,9.5,12,82,NA
10/9/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.8,13.3,104,NA
14/10/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13.3,15.7,104,NA
15/10/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.7,14.7,105,NA
20/10/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.8,14.8,99,NA
23/10/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12,13.8,97,NA
27/10/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.7,15.5,100,NA
30/10/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11,13.8,108,NA
11/3/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.5,13.8,94,NA
11/6/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.7,13.3,92,NA
11/10/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,9,11.3,60,NA
13/11/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,10.2,12.3,69,NA
17/11/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.8,15.8,101,NA
20/11/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13.7,16.7,107,NA
24/11/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,14.5,16,108,NA
27/11/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.3,14.3,112,NA
12/1/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11,13.8,103,NA
12/4/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.2,14.3,94,NA
12/8/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11.5,15,101,NA
12/11/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,13.2,16,93,NA
16/12/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.2,14.8,115,NA
18/12/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,9,11.2,73,NA
22/12/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,11,12.7,97,NA
25/12/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,12.5,14.8,92,NA
29/12/2009,Maharashtra,Amravati,Apurva Oil and Ind.,Industrial Areas,8.2,9.2,68,NA
1/5/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,6.8,9.5,45,NA
1/6/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.7,10,53,NA
1/12/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.2,10.5,55,NA
13/1/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,7.2,10.2,40,NA
19/1/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.7,10.7,48,NA
20/1/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.7,12,49,NA
27/1/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.2,12.3,57,NA
28/1/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9,11,51,NA
2/2/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9,10.8,37,NA
2/5/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.2,12,60,NA
2/9/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.7,11,67,NA
2/12/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.5,11.7,76,NA
16/2/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11.2,12.8,65,NA
19/2/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.5,12.3,68,NA
23/2/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.3,10.5,75,NA
26/2/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.3,10.3,63,NA
3/2/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10,11.8,85,NA
3/5/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.3,10.2,69,NA
3/9/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,7.8,8.8,52,NA
3/12/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.7,12.2,66,NA
16/3/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.3,10,54,NA
19/3/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.8,12.5,64,NA
23/3/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.3,11.2,76,NA
26/3/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11.2,13.3,91,NA
30/3/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10,12.3,81,NA
4/2/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.7,12.5,90,NA
4/6/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.8,13.5,119,NA
4/9/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11.8,13.3,83,NA
13/4/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.3,12.3,87,NA
16/4/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,12.7,14.7,84,NA
20/4/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10,11.3,80,NA
23/4/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11.7,13.3,88,NA
27/4/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,12,13.5,97,NA
30/4/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,12.5,14.7,94,NA
5/4/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,12.3,13.5,85,NA
5/7/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,12.5,12.7,81,NA
5/11/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,13,14.7,93,NA
14/5/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.3,10.4,74,NA
18/5/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.7,12,89,NA
21/5/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.3,11.8,93,NA
25/5/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11.8,13.5,104,NA
6/1/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.3,10.3,57,NA
6/4/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11,12,63,NA
6/8/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11,12.7,80,NA
6/11/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11.5,12.7,105,NA
15/6/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.3,12.2,85,NA
18/6/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.7,12.5,75,NA
22/6/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.8,11.3,79,NA
25/6/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.2,9.1,64,NA
29/6/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.3,9.8,65,NA
7/2/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,7.3,8.6,59,NA
7/6/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.8,11.7,70,NA
7/11/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,7.8,7.8,56,NA
13/7/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,6.8,6.2,45,NA
16/7/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,7.5,8.6,47,NA
20/7/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.7,11.5,64,NA
23/7/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.8,12.5,71,NA
27/7/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.3,12.2,72,NA
30/7/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.2,12,73,NA
8/3/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.3,12.2,72,NA
8/8/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.8,12.5,74,NA
8/10/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.7,12.2,66,NA
13/8/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.3,10.3,76,NA
17/8/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9,11,69,NA
20/8/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,7.3,8,60,NA
24/8/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,7.2,8.3,68,NA
27/8/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10,11.2,83,NA
31/8/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.7,12,84,NA
9/3/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.8,10.8,64,NA
9/7/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.2,11.8,72,NA
9/10/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.5,9.8,67,NA
14/9/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.7,12.5,77,NA
17/9/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11.7,13.5,94,NA
21/9/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.2,11.8,78,NA
24/9/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.5,13.2,81,NA
28/9/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,7.8,8.3,60,NA
10/1/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.2,12.3,74,NA
10/5/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8,9,56,NA
10/8/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.8,12,86,NA
10/12/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.5,13.2,86,NA
15/10/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11.5,13.7,90,NA
20/10/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.8,13.2,81,NA
22/10/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.8,12.2,86,NA
26/10/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9,10.5,78,NA
29/10/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10,12.5,83,NA
11/2/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.8,9,77,NA
11/5/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.8,12,84,NA
11/9/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,7.2,7.8,58,NA
11/12/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.3,10.7,61,NA
16/11/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,7.3,11.2,66,NA
19/11/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,12.3,14.2,77,NA
23/11/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11.2,13.2,76,NA
26/11/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,11.7,13.8,84,NA
30/11/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10,12,70,NA
12/3/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.2,11.8,80,NA
12/10/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9,9.7,73,NA
14/12/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10,12.7,84,NA
17/12/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.7,10.4,81,NA
21/12/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.3,12.2,75,NA
24/12/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,8.2,9.2,72,NA
28/12/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,10.2,11.7,78,NA
31/12/2009,Maharashtra,Amravati,Govt. Coll. of Engg.,Residential and others,9.7,10.7,69,NA
1/3/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,11.8,13.5,97,NA
1/4/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.8,12.3,102,NA
1/10/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.7,12.7,104,NA
1/11/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.8,12.2,97,NA
17/1/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.7,14.3,95,NA
18/1/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.3,14.8,92,NA
24/1/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,9.7,11.5,112,NA
25/1/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,9.8,12.2,107,NA
31/1/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,9.5,12.5,117,NA
2/1/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,11.5,12.5,92,NA
2/4/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.7,13.8,59,NA
2/7/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,11.8,15.8,134,NA
2/11/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.2,13.5,93,NA
14/2/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.5,14.7,156,NA
18/2/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.7,14.7,89,NA
21/2/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13,15.7,104,NA
25/2/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.5,15.3,107,NA
28/2/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.3,15.8,101,NA
3/4/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13,15.3,100,NA
3/7/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,11.2,12.8,93,NA
3/11/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,9.7,13.5,63,NA
14/3/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,9.3,12.8,75,NA
18/3/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,11.5,14,101,NA
21/3/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.5,15.2,101,NA
25/3/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.5,14.5,101,NA
28/3/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,11.5,15.7,114,NA
4/1/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13.7,15.7,119,NA
4/4/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13.2,15.3,132,NA
4/8/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14.3,16.5,104,NA
4/11/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14,17.7,132,NA
15/4/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.8,16.5,146,NA
18/4/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13.7,15.7,125,NA
22/4/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14.5,16.3,146,NA
25/4/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14.2,17.2,114,NA
29/4/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,15.7,17.8,120,NA
5/2/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14.3,15.7,103,NA
5/6/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14.5,17,93,NA
5/9/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14.2,16.5,119,NA
13/5/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.8,15.3,103,NA
16/5/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.5,14.3,87,NA
20/5/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13,16.3,97,NA
23/5/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13.3,16.7,86,NA
27/5/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14,16.5,114,NA
30/5/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13,15.7,112,NA
6/3/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13.7,16,147,NA
6/6/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14.7,17.3,115,NA
6/10/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13.3,15.3,133,NA
13/6/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14.8,15.5,120,NA
17/6/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,15.7,17.5,110,NA
20/6/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13.3,13.8,99,NA
24/6/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14,15.2,123,NA
27/6/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.7,14,95,NA
7/1/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13,14.3,101,NA
7/4/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13.2,15,98,NA
7/8/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,11.2,12.8,79,NA
7/11/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.7,13,89,NA
15/7/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12,13.3,79,NA
18/7/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.5,13.2,80,NA
22/7/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,11.7,14.8,88,NA
25/7/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.2,13.5,86,NA
29/7/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.5,14.5,95,NA
8/1/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13.7,17.5,99,NA
8/5/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.2,15.5,96,NA
8/8/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,11.3,14.5,100,NA
8/12/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.8,16.7,104,NA
15/8/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13.2,15,93,NA
19/8/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,10.8,13.2,79,NA
22/8/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,13.2,14.5,96,NA
26/8/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,12.8,16.8,101,NA
29/8/2009,Maharashtra,Amravati,Rajkamal Square,Residential and others,14.3,17.5,102,NA
