Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
29/4/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,9.4,34.7,121,311
5/2/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5,28.8,93,270
5/4/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.8,28.3,89,278
5/6/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,31.5,101,281
5/9/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.5,30,88,254
5/12/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.3,31.2,130,306
16/5/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,7,31.5,96,296
19/5/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.6,26.5,117,293
22/5/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,30.4,100,300
24/5/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.4,28.2,72,206
27/5/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.9,32.2,92,291
6/2/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,29.6,86,281
6/5/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.7,31.4,100,315
6/7/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.3,32.8,95,285
6/9/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.7,32.6,114,315
13/6/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.2,34.3,91,263
16/6/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.8,28.2,118,335
20/6/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.1,33.7,96,292
23/6/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.6,35.7,97,295
27/6/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.4,27.5,97,304
7/1/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,31.1,92,276
7/4/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,28.4,54,192
7/7/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.2,29.3,74,192
7/9/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.9,32.2,85,249
7/12/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.9,31.1,74,231
15/7/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,31.2,77,235
17/7/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,30.6,97,281
20/7/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,30.6,82,254
25/7/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.3,29.4,93,299
8/3/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.9,27.2,60,222
8/6/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.8,30.3,62,182
8/9/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,27.9,90,277
8/12/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.2,30.1,30,118
14/8/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.4,29.8,67,219
17/8/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.7,28.7,38,124
21/8/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.9,28.8,55,164
25/8/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,7.7,41.3,92,280
30/8/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.8,32.9,57,205
9/4/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.2,27.2,65,230
9/6/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,26.8,50,172
9/9/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.2,26.4,56,182
9/11/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,29.8,62,182
14/9/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,8.1,36.3,88,261
18/9/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.7,26.8,43,151
22/9/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,31.2,64,185
24/9/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.4,28.2,72,206
27/9/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.4,32,66,203
10/4/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,7.2,40.7,67,177
10/11/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6,46.9,153,364
10/12/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,12.3,35.4,115,369
16/10/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,41.7,128,399
24/10/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.1,35.7,93,279
25/10/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.1,34.4,81,261
27/10/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.3,38.1,82,269
28/10/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.4,32,51,174
31/10/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,48.3,52,170
11/1/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.3,36.5,61,237
11/4/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5,32.6,83,257
11/7/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5,35.4,122,360
11/9/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.2,32.3,108,305
13/11/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5,33.1,94,292
17/11/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.3,29.9,112,317
19/11/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,35.3,107,271
22/11/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,36.2,128,311
25/11/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.4,34.1,101,333
12/2/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,34.1,130,303
12/5/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.6,35.9,121,283
12/8/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.2,31.1,187,448
12/11/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,32,115,329
17/12/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,36.9,122,359
20/12/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.9,49.6,95,281
23/12/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.4,34.6,130,377
26/12/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,54.8,156,393
29/12/2006,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.9,48.8,158,378
1/3/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,3.2,14.8,74,132
1/6/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,10.5,13.2,73,153
1/11/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,3.5,10,83,154
16/1/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,2.9,9,39,104
19/1/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,11.7,60,140
22/1/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,15.3,65,236
24/1/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,8.2,51,146
30/1/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,22,NA,227
2/2/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,6.2,24.1,54,172
2/6/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,11.3,46,154
2/10/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,2.5,15.4,54,153
14/2/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,3.9,22.2,68,178
16/2/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,10.8,65,183
19/2/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,7.4,25.9,69,191
22/2/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,3,18.4,56,180
27/2/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,2.9,9.1,48,123
3/5/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,5.4,NA,31,94
3/8/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,3.7,NA,23,65
3/10/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,3.1,13.4,32,41
13/3/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,2.6,8.6,54,82
20/3/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,12.9,26.4,53,184
23/3/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,4.5,13.9,87,191
28/3/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,11.1,50,159
4/3/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,6.5,61,143
4/6/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,15.6,93,194
4/9/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,3.4,6.1,24,69
4/12/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,4.2,12.9,66,173
18/4/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,3.1,14.5,56,103
21/4/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,4.1,16.7,63,149
25/4/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,3.3,14.3,74,176
27/4/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,3.5,14.4,96,303
5/1/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,8.9,32,150
5/4/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,6.5,10,52,113
5/8/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,7.8,17.3,75,175
19/5/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,15,51,127
28/5/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,2.3,17.1,31,82
6/1/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,2.8,29,19,120
6/9/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,2.5,28.6,26,81
14/6/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,NA,13.8,36,112
18/6/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,2.4,22.3,62,138
21/6/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,3.2,17.8,43,133
26/6/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,2.5,NA,17,58
29/6/2006,Andhra Pradesh,Hyderabad,Nacharam,Industrial Areas,2.4,5.5,18,73
1/4/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,27.6,150,353
2/10/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.8,30.4,132,298
2/12/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.9,29.2,135,286
14/2/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,7.6,47.7,107,295
18/2/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.8,34,162,360
22/2/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,27.4,138,351
24/2/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,34.9,147,381
27/2/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.9,27.1,129,301
3/2/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,27.5,107,275
3/5/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.8,31.2,58,134
3/9/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.7,30,86,275
3/11/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,32.3,96,289
14/3/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,30.1,103,286
18/3/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,24.6,59,191
19/3/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,25.1,83,209
25/3/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,57.8,124,343
28/3/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,30,115,317
4/4/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,31,134,335
4/6/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,25.7,99,216
4/8/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,25.9,91,232
4/11/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,32.1,94,253
14/4/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,37.3,114,310
16/4/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.9,30.7,115,202
21/4/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,32.1,101,289
24/4/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,33.7,93,281
26/4/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,32.2,114,276
5/1/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,31.7,94,277
5/5/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,30.6,92,296
5/8/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.7,33.3,123,284
15/5/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,31.4,92,272
18/5/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,31,95,280
20/5/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,30.9,97,297
25/5/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,31.1,103,272
29/5/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,32.9,107,308
6/5/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,31.6,96,304
6/8/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,32,97,287
6/10/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,31.8,102,304
6/12/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,33,105,316
15/6/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.9,33.5,113,294
16/6/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,33.4,101,294
22/6/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,33.5,107,287
29/6/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,33.1,98,280
7/3/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,30.6,78,216
7/7/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.7,32.8,84,276
7/8/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,31.9,103,289
7/12/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.7,29.2,84,282
15/7/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,32.6,95,288
17/7/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,31.9,96,286
25/7/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,30.6,94,286
27/7/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,31.1,84,248
29/7/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,31.6,48,127
8/3/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.6,28.1,54,197
8/9/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.9,30.4,75,215
8/12/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,40.5,65,153
14/8/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,32.2,81,224
17/8/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,30.4,37,85
21/8/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,31.6,56,201
24/8/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,30.1,70,164
25/8/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,30.3,79,255
30/8/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,35.4,92,228
9/4/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,32.1,73,240
9/9/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,26.4,55,195
9/11/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,29.7,48,161
14/9/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,26.6,78,229
18/9/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,24.1,42,133
22/9/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,34.8,55,176
24/9/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,27,89,267
27/9/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.9,35.5,83,229
29/9/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.8,34.1,109,297
10/5/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,30.9,71,232
10/7/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.7,29,99,288
10/9/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,33.8,124,313
10/12/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,29.4,122,320
16/10/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,31.3,115,312
24/10/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,33.7,133,456
27/10/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,28.5,143,327
31/10/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,30.4,41,105
11/1/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,30.4,50,139
11/4/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,33.1,97,277
11/7/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,29.7,79,214
11/9/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,32.8,113,300
13/11/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,32,97,300
17/11/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,31.9,123,308
19/11/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,33.9,110,296
22/11/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,30.2,128,332
25/11/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,32.1,73,246
12/2/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,34.1,127,364
12/5/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,32.7,125,332
12/8/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,29.4,110,368
12/11/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,33.3,160,394
14/12/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.7,33.6,136,406
17/12/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.7,37.1,130,343
20/12/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.9,35.2,122,324
23/12/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,32.9,122,383
26/12/2006,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,38.4,138,356
1/3/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,13.7,36,110,322
1/6/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,21.8,43.2,108,285
1/11/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.5,16.1,127,208
16/1/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,10.7,33.3,94,266
19/1/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,12.5,40.2,97,261
22/1/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,34.3,70,260
24/1/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,22.7,61,213
30/1/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,32.9,98,297
2/2/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.6,33.4,81,250
2/6/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,29.5,118,264
2/10/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,35.3,112,312
14/2/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.9,42.7,99,219
16/2/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.7,13.8,106,287
19/2/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,2.5,32,99,279
27/2/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.9,20.6,75,224
3/1/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3,10.5,64,151
3/5/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,27.2,43,109
3/8/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,8.5,16.5,35,115
13/3/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,2.7,29.5,66,165
20/3/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.3,37.7,142,230
23/3/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.9,33.7,106,292
4/3/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.9,30.7,76,175
4/6/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.1,24.5,102,206
4/12/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.1,40.8,112,245
18/4/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.4,44.7,45,93
21/4/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.1,35.5,57,131
25/4/2006,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.4,37.3,68,144
