Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
24/6/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,11,21.8,84,185
28/6/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,NA,NA,80,180
7/1/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.9,20.3,94,203
7/8/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,10.2,19,71,154
7/9/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.7,20.3,72,159
7/12/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,11.6,20.9,90,212
15/7/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,12.1,21.5,99,225
19/7/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,10.2,19.3,81,181
22/7/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,10.2,18.2,83,187
26/7/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,11.1,22.9,99,230
8/2/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.8,19.8,86,193
8/3/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9,18.7,87,199
8/5/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.8,18.1,71,157
8/9/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.1,18.3,84,184
8/12/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.7,17,63,137
16/8/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.9,18.4,53,114
19/8/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8,16.9,48,105
23/8/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8,16.5,44,100
26/8/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.8,18.7,53,117
30/8/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.2,16.8,46,102
9/2/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.1,17.8,51,112
9/6/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,NA,NA,50,110
9/9/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9,18.4,60,131
13/9/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.8,17.6,85,185
16/9/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.8,16.7,72,159
20/9/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.6,17.9,61,135
23/9/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.5,24.1,70,157
27/9/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,7.8,23.8,74,166
30/9/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.8,24.2,71,157
10/4/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9,21.5,73,161
10/7/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.6,16.7,87,191
10/11/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.3,21,82,179
14/10/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.2,20.5,70,156
18/10/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.8,17.2,77,173
20/10/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,12.4,24.1,172,414
21/10/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,15.2,29,118,264
22/10/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,16.6,27.8,133,296
23/10/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,13.9,24.5,108,241
11/4/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.1,20.1,74,165
11/11/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.3,20.6,83,185
14/11/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.9,19.3,78,172
15/11/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9,20.1,72,159
18/11/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.6,21.9,67,149
22/11/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.9,21.1,75,163
25/11/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.6,19.2,67,148
29/11/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.3,20.3,62,137
12/2/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,10.5,20.6,67,150
12/6/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,8.9,21.5,74,166
12/9/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.6,19.8,62,139
13/12/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,10.8,24.8,53,115
16/12/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9,21.6,75,170
20/12/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,11,24.4,85,186
23/12/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,9.6,23.6,69,158
27/12/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,11.8,26.2,90,202
30/12/2006,Gujarat,Ahmedabad,Behrampura,Residential and others,11,24.1,82,189
3/8/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,10.9,24.5,85,195
3/11/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.7,23.3,104,233
15/3/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9,21.8,90,201
18/3/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.2,22.6,105,236
22/3/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.4,23.1,106,242
25/3/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.8,22.3,91,207
4/5/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.7,19.3,91,196
4/8/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.2,20.2,95,201
4/12/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.4,19.9,98,205
15/4/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.4,21.8,110,234
19/4/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.4,20.4,101,223
22/4/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.7,18.8,99,221
26/4/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.4,19,105,228
29/4/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,10.7,21.3,115,256
5/3/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,10.2,20.9,100,224
5/6/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,11.3,22.9,109,245
5/10/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,11.5,23.5,123,280
13/5/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,10.4,21.5,116,275
17/5/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,10.8,22.4,90,217
20/5/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.7,20.6,84,213
24/5/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.9,22.3,91,198
27/5/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.2,17,84,183
31/5/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.6,19.8,71,156
6/3/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8,20.6,80,173
6/7/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.6,18.4,87,197
6/10/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.1,18.1,69,158
14/6/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.8,18.4,79,178
17/6/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8,17,67,149
21/6/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.2,15.9,60,135
24/6/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.3,17.6,63,137
28/6/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,NA,NA,55,117
7/1/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.4,16.1,52,112
7/8/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.5,15.8,45,96
7/9/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.2,15.3,39,83
7/12/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.8,15,52,118
15/7/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.6,17.6,58,128
19/7/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.2,15.6,50,112
22/7/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,6.5,13.9,42,91
26/7/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8,18.7,64,147
8/2/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.1,15.4,71,156
8/3/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.4,16.1,66,144
8/5/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7,14.6,57,124
8/9/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,6.7,14.2,65,135
8/12/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.1,14.6,55,117
16/8/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,6.9,15.9,44,96
19/8/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.1,15.6,38,81
23/8/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,6.9,14.8,37,81
26/8/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.2,14.8,45,97
30/8/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,6.8,13.9,40,84
9/2/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.4,14.5,44,92
9/6/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,NA,NA,40,86
9/9/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.4,14.5,42,90
13/9/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8,15.6,56,118
16/9/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.4,13.7,54,119
20/9/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.2,11.7,41,89
23/9/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.4,15.1,52,115
27/9/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.8,16.2,54,119
30/9/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8,14.5,47,105
10/4/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.4,15.5,58,126
10/7/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.7,13.1,47,107
10/11/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.3,14.5,41,93
14/10/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.6,16.9,49,111
18/10/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8,14.8,57,128
20/10/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,10,18.7,102,229
21/10/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,13.3,25.4,172,388
22/10/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,14.7,26.2,125,273
23/10/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.7,18.7,73,157
11/4/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8,16.7,49,109
11/11/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.2,16.4,55,121
14/11/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.5,15.6,60,133
15/11/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.7,16.1,52,116
18/11/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.2,15.8,47,105
22/11/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.8,16.5,55,122
25/11/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8,15.9,62,137
29/11/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.7,15.3,45,104
12/2/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.6,15.6,36,79
12/6/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.3,16.3,44,98
12/9/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.3,14.5,51,114
13/12/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.8,16.4,41,87
16/12/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.4,15,54,122
20/12/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,7.7,17,39,92
23/12/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,8.6,17.3,61,132
27/12/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,9.6,22.9,67,150
30/12/2006,Gujarat,Ahmedabad,L.D. Eng. College,Residential and others,10.7,22.3,51,117
3/8/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,12,26.7,135,322
3/11/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.3,25.6,131,315
15/3/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.2,23.9,117,271
18/3/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,11.2,25.3,131,293
22/3/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,12.2,25.1,131,294
25/3/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,13,26.1,145,330
5/1/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,11.8,23,144,325
5/4/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,11,22.9,142,316
5/8/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.3,21.8,127,303
5/11/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.2,22.1,142,323
15/5/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.1,22.7,109,261
18/5/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.5,22.4,100,238
22/5/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.8,23.1,98,225
25/5/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.7,20.9,112,249
29/5/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.4,20.7,103,231
6/1/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,7.8,18.3,86,183
6/5/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8,19.8,85,198
6/8/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.4,19.2,74,174
6/12/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,7.9,17.7,67,156
15/6/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.8,18.6,80,183
19/6/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,7.5,18.4,73,163
22/6/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.6,17.6,89,200
26/6/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.4,19,74,163
29/6/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.1,20.2,76,172
7/3/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.3,16.8,71,155
7/8/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.3,18.1,60,135
7/10/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10,18.7,79,179
13/7/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.7,18.7,90,208
17/7/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.3,18.1,100,230
20/7/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.6,17.3,72,165
24/7/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9,20.6,92,210
27/7/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,7.3,16.4,86,189
8/1/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.3,19.3,93,209
8/3/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.8,18.7,95,216
8/9/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.6,17.9,87,189
8/10/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.5,18.2,77,170
14/8/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8,16.7,57,127
17/8/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.8,19.5,71,156
21/8/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.1,17.6,64,138
24/8/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.7,19.8,72,163
28/8/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.6,19.3,74,167
31/8/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.2,18.1,89,193
9/4/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,7.8,18.4,80,178
9/7/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,6.9,15.6,52,124
9/11/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.3,19,89,204
14/9/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.3,20.1,93,210
18/9/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.6,20.9,101,226
21/9/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8,19,86,193
25/9/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.6,23.2,96,213
28/9/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.8,22.8,75,165
10/2/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.7,20.8,84,188
10/5/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.4,22.2,98,219
10/9/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.9,21.3,89,198
10/12/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10,22.2,97,214
16/10/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.4,21.4,78,173
20/10/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,11,19.8,143,343
21/10/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,14.3,26,197,474
22/10/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,16.8,29.6,212,506
23/10/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,13.8,28.2,132,307
11/3/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.5,23.3,81,182
11/6/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.6,20.6,73,161
11/9/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.6,21.5,61,140
13/11/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.4,22.4,82,183
16/11/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.5,20.9,67,150
20/11/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.1,22,76,169
23/11/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.6,20.3,69,154
27/11/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,8.5,21.8,84,186
30/11/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.5,20.9,89,197
12/4/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.2,22.1,97,213
12/7/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,11.3,23.1,81,181
12/11/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.5,24.3,72,162
14/12/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,9.6,21.5,79,179
18/12/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.2,23.4,96,216
21/12/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,11.1,24.1,73,168
25/12/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,10.2,25.1,86,193
28/12/2006,Gujarat,Ahmedabad,R.C. High School,Residential and others,12.6,29.1,99,224
3/8/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,22.9,29.7,142,205
3/11/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.7,31.2,143,207
15/3/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.7,33.6,142,208
18/3/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.9,31.1,140,197
22/3/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.8,34.4,135,188
25/3/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,23.6,30.5,142,201
4/5/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,27.6,34.3,145,207
4/8/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.5,30.8,136,194
4/12/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.8,32.2,136,198
15/4/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,28.9,36.4,130,186
19/4/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.9,33.3,138,195
22/4/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,28.3,35,129,186
26/4/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.4,32.8,133,192
29/4/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.2,31.6,128,184
5/3/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.4,32.7,136,193
5/6/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.7,31.6,142,204
5/10/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25,30.5,131,186
13/5/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.1,33.9,134,189
17/5/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.9,32.2,130,182
20/5/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.9,33.8,136,191
24/5/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.7,32.6,132,184
27/5/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24,31.4,128,180
30/5/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.1,34,136,191
6/3/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.2,31.3,129,179
6/7/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.3,32.5,132,191
6/10/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,27.3,35.3,138,199
14/6/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,23.8,30.1,135,194
17/6/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.8,31.5,128,184
21/6/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,28.3,35.7,135,195
24/6/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.1,32.2,123,179
28/6/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.3,30.6,122,170
7/1/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,23.1,28.9,126,177
7/5/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.4,31.8,124,167
7/8/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.2,32.7,121,163
7/12/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.5,30.2,122,164
15/7/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25,31.4,131,178
19/7/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.9,34.4,118,159
22/7/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.4,33,120,170
26/7/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,23.9,30,110,148
29/7/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,23,30.5,106,142
8/2/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.3,31.3,118,157
8/5/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.8,31.2,115,153
8/9/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,21.4,27.5,117,152
8/12/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,22.9,29.5,113,149
16/8/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,23.6,31.8,118,156
19/8/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,23.2,29.5,124,165
23/8/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.7,32.4,121,161
26/8/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.9,32.6,122,159
30/8/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,23,29.8,127,164
9/2/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.3,34.7,124,161
9/6/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.1,34.1,122,167
9/9/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.7,31.7,123,158
13/9/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25,33,119,158
16/9/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,27.1,35.9,117,157
20/9/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,21.8,33.8,112,158
23/9/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.1,35.3,120,170
27/9/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.7,32.9,124,176
30/9/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,23.1,30.8,118,164
10/4/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.9,32.4,122,171
10/7/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.7,33.7,118,166
10/11/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,28.2,35.3,126,180
14/10/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,27.3,35.1,130,186
18/10/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.8,34.1,121,168
20/10/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,27,34.8,132,177
21/10/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,29.6,37.1,134,178
22/10/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,32.8,40,143,191
23/10/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,30.8,38.4,149,192
31/10/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.5,33.8,120,161
11/8/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,27.8,35.7,123,163
11/11/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,29.1,37.3,122,160
15/11/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,28.4,35.3,121,168
18/11/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,22.5,36.3,118,158
22/11/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.7,36.5,120,162
25/11/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,29.6,38.1,123,166
29/11/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,28.5,42.8,124,189
12/1/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,29.7,44.1,116,167
12/6/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,24.6,32.6,117,158
12/9/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,27,34.6,121,164
13/12/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,29.6,36.6,124,166
