Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
79,4/12/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,68,81,202
79,15-04-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,58,79,213
79,19-04-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,57,65.33,161
79,23-04-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,57,87,192
79,27-04-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,63,92.33,217
79,29-04-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,58,90.33,184
79,5/4/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,58,87,218
79,5/6/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",5,57,71,187
79,5/10/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,58,70.67,200
79,13-05-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,55,87.67,216
79,18-05-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,52,61,140
79,20-05-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,64,57,144
79,25-05-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,43,72,209
79,28-05-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,40,71.33,161
79,31-05-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,61,55.33,108
79,6/2/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,45,71.33,171
79,6/4/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,71,63.33,168
79,6/7/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,54,56.33,135
79,6/9/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,64,59.67,142
79,14-06-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,56,43,119
79,16-06-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,60,75,164
79,22-06-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",34,68,34.67,109
79,24-06-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,55,48,133
79,28-06-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,51,55.33,148
79,30-06-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,57,44,149
79,7/2/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,55,50.33,136
79,7/5/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,51,63,188
79,7/7/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,53,66.33,167
79,7/12/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,52,50.67,148
79,15-07-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,58,47.33,133
79,19-07-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,65,43,147
79,22-07-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,66,50.33,144
79,26-07-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,61,44.67,160
79,28-07-04,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,59,50.33,134
79,8/3/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,56,63.67,151
79,8/5/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,63,51.33,121
79,8/7/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,64,68,174
79,8/10/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,59,44.67,107
79,8/12/2004,Karnataka,Bangalore,"Ananda Rao Circle, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,56,61.33,204
404,9/3/2004,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,18,64,38.33,106
404,9/7/2004,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,37,75,42.67,108
404,9/9/2004,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,17,47,33,96
404,13-09-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,43,49,78
404,16-09-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,10,50,31.67,85
404,20-09-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,7,48,44,107
404,23-09-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,7,51,90.33,211
404,27-09-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,8,43,67,169
404,30-09-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,9,54,64,132
404,10/4/2004,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,8,84,29.33,65
404,10/7/2004,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,10,59,55.67,146
404,17-11-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,7,57,32,108
404,22-11-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,9,51,38.33,102
404,24-11-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,58,83.33,176
404,29-11-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,4,36,79.33,186
404,12/2/2004,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,7,49,90.67,207
404,12/6/2004,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,6,51,62.67,147
404,13-12-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,7,58,50,128
404,19-12-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,6,52,83.33,201
404,20-12-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,8,43,74,146
404,22-12-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,6,45,121.67,301
404,31-12-04,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,7,36,96.33,195
405,25-09-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,23,34,74,146
405,28-09-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,36,39.33,102
405,10/2/2004,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,6,42,42,84
405,10/7/2004,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,6,43,65.33,127
405,13-10-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,8,43,58,126
405,17-10-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,36,53,106
405,20-10-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,8,45,54.67,119
405,27-10-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,10,46,36.33,108
405,24-11-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,9,36,73.67,132
405,30-11-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,5,20,90.33,176
405,12/3/2004,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,6,31,81,190
405,12/7/2004,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,8,35,74.67,179
405,12/10/2004,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,7,64,83.33,181
405,14-12-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,6,50,66.33,142
405,17-12-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,9,55,79.67,219
405,21-12-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,7,58,98.33,211
405,23-12-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,8,39,75.67,175
405,31-12-04,Karnataka,Bangalore,"Peenya Industrial Area, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,43,62,177
406,15-09-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,8,50,77.33,136
406,20-09-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,52,34.67,94
406,22-09-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,49,29,81
406,24-09-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,50,50.67,103
406,28-09-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,9,49,27.67,78
406,30-09-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,8,43,47.67,130
406,10/4/2004,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,46,32.33,64
406,10/7/2004,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,10,63,66,122
406,10/11/2004,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,56,51.67,117
406,15-10-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,47,52.67,98
406,18-10-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,50,42.33,88
406,20-10-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,50,56,112
406,26-10-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,50,44.67,107
406,28-10-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,15,51,42,106
406,30-10-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,11,50,33.67,81
406,11/3/2004,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,9,62,60,120
406,11/5/2004,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,8,54,84.33,149
406,11/8/2004,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,8,56,28,91
406,17-11-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,52,79.33,158
406,19-11-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,55,75,196
406,23-11-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,43,61.67,125
406,25-11-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,47,59.67,152
406,28-11-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,43,52.67,126
406,30-11-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,43,59.67,139
406,12/2/2004,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,8,62,69.67,162
406,12/7/2004,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,35,77.33,207
406,12/9/2004,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,42,69.67,170
406,13-12-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,8,50,58.67,137
406,16-12-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,41,57,122
406,21-12-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,8,65,89,186
406,23-12-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,8,61,82,237
406,27-12-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,9,42,70.67,181
406,29-12-04,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,41,76.67,158
40,1/3/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,18,48,73
40,1/7/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,20,60,88
40,1/10/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,23,97,106
40,14-01-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",17,20,71,101
40,17-01-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",17,20,44,81
40,21-01-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,30,56,80
40,24-01-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,27,51,70
40,28-01-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",17,25,52,94
40,31-01-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,24,49,75
40,2/3/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,17,39,55
40,2/6/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,18,40,58
40,2/10/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,21,56,74
40,13-02-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,12,62,66
40,17-02-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,19,72,88
40,20-02-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,22,79,92
40,24-02-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,17,67,77
40,27-02-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,19,98,100
40,3/2/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,23,55,86
40,3/5/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,23,76,101
40,3/9/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,8,75,99
40,3/12/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,9,59,86
40,16-03-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,19,67,87
40,19-03-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,20,59,82
40,23-03-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,18,59,68
40,26-03-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,24,59,69
40,30-03-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,20,53,72
40,4/2/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,19,55,74
40,4/6/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,20,50,64
40,4/9/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,21,58,74
40,13-04-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,19,41,54
40,16-04-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,21,49,62
40,20-04-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,20,48,60
40,23-04-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,21,55,63
40,27-04-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,19,57,75
40,30-04-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,20,51,61
40,5/4/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,19,33,53
40,5/7/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,13,37,63
40,5/11/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,13,22,31
40,14-05-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,21,42,53
40,18-05-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,20,58,69
40,21-05-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,18,57,71
40,25-05-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,22,45,59
40,28-05-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,22,50,73
40,6/1/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",27,20,39,47
40,6/4/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,26,36,76
40,6/7/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,19,47,66
40,6/11/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,19,45,72
40,14-06-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,18,36,54
40,17-06-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,24,83,83
40,21-06-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,18,31,43
40,24-06-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",6,18,40,57
40,28-06-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,20,43,66
40,7/1/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",2,7,18,33
40,7/5/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,20,27,40
40,7/8/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,20,46,56
40,7/12/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,21,54,68
40,15-07-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,13,21,30
40,19-07-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,17,39,53
40,22-07-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,23,39,53
40,26-07-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,19,52,58
40,29-07-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,20,48,62
40,8/2/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,23,42,82
40,8/5/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",7,22,53,93
40,8/9/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,18,64,106
40,8/12/2004,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,20,57,116
40,16-08-04,Karnataka,Mysore,"K.R.Circle, Visvesvaraya Bldg., Mysore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",9,17,42,81
