Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
22/4/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,26.8,114,328
26/4/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,25.8,111,319
28/4/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,26.7,111,328
5/4/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,26.5,116,342
5/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,26.6,119,336
5/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,26.3,119,351
14/5/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,26,116,342
16/5/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,26.2,111,328
20/5/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.6,26,105,309
22/5/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,27,109,320
26/5/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,26,112,328
28/5/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,25.3,115,340
6/2/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,26.3,110,319
6/4/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.9,24.9,115,333
6/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.9,26,114,319
6/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,26,112,329
14/6/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,25.9,107,319
16/6/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.8,25.3,113,327
20/6/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,25,111,321
22/6/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,26.9,79,233
26/6/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,26.2,104,305
7/2/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,26.1,57,167
7/4/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.9,25.5,66,187
7/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.6,25.2,81,228
7/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.7,24.7,65,165
14/7/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.6,24.6,88,245
16/7/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.8,24.1,63,186
20/7/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,25.2,73,219
22/7/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,25.3,56,167
8/4/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,26.3,82,240
8/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,25.6,105,301
8/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.8,25,101,292
14/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.8,26,97,293
16/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.3,23.8,69,198
20/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.9,25.2,70,206
22/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.7,24.7,88,258
28/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.8,25.3,97,293
31/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,24.8,62,183
9/2/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.8,24.1,55,164
9/4/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.5,23,63,191
9/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,25.8,85,253
9/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,25.2,91,278
16/9/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.7,24,100,290
20/9/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.9,23.3,96,274
22/9/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.8,24.2,98,282
26/9/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.6,24.8,107,318
29/9/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,25.6,66,189
10/4/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,21.2,49,86
10/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,24.6,88,235
10/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.7,25,111,323
14/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,24.6,92,275
16/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.3,37.7,206,371
17/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,35.9,61.6,253,432
18/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,11.9,47.9,139,255
20/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.7,26.2,86,261
22/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,25.3,104,299
26/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.7,25.7,108,316
11/2/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,26.3,99,294
11/4/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,27.6,109,311
11/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.3,26.3,52,151
11/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,25.6,51,93
14/11/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.6,26.2,80,241
16/11/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,27,96,272
20/11/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,25.9,82,243
22/11/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,26.1,86,245
28/11/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.9,26.6,88,239
12/2/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,4.9,24.9,104,306
12/4/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.4,70.5,110,336
12/8/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,27.2,105,302
12/10/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,30.4,141,387
14/12/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.2,30.4,160,331
16/12/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.5,29.1,81,232
20/12/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5.1,28.1,109,307
22/12/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,26.3,122,335
26/12/2009,Andhra Pradesh,Hyderabad,Uppal,Industrial Areas,5,25.4,117,331
1/4/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.8,32.8,92,209
1/6/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.3,27.5,68,183
1/12/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,8.8,33,64,191
16/1/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,8,31.2,49,232
20/1/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.7,25.5,104,279
22/1/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,9.2,30.5,129,287
27/1/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,11.7,41.5,82,263
29/1/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,8.5,30.5,81,234
2/3/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.5,25,71,232
2/6/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,NA,68,208
2/10/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.5,22.5,44,173
2/12/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.2,19.7,63,274
16/2/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.3,15,41,196
18/2/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.5,30,53,222
22/2/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,21,37,174
25/2/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.7,27.3,64,247
3/2/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.3,26.7,86,367
3/4/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.8,23.7,162,307
3/12/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.7,26.2,56,255
15/3/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.3,27.5,83,356
18/3/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.8,28.3,58,299
20/3/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.5,20.5,22,223
24/3/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4,27,46,202
30/3/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.2,26.4,25,192
4/2/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6,16.7,58,195
4/6/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,19.8,74,250
13/4/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3,22.7,72,221
17/4/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3,18.3,72,178
20/4/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.7,16,67,263
22/4/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.7,25,72,275
26/4/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.5,17.8,69,235
28/4/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,19.2,69,270
5/4/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,NA,19.2,51,233
5/6/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.8,20.3,57,212
5/10/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.7,19.5,76,254
14/5/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.3,21.5,67,221
18/5/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.5,21.2,47,167
22/5/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,2.3,21.8,56,220
26/5/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.3,24,50,188
28/5/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3,25.5,61,210
6/2/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,10,21.3,37,194
6/5/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.7,22.7,46,164
6/9/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,8,27,53,244
6/11/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3,15.3,31,164
15/6/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7,20.2,38,201
21/6/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7,23.2,23,115
24/6/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.8,18.2,28,158
29/6/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.2,18.7,24,134
7/2/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.5,16,23,112
7/6/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.3,17.2,59,127
7/9/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,2.8,23.5,41,115
14/7/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.5,20.5,64,125
17/7/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.3,23.7,38,119
21/7/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.3,22.5,31,115
26/7/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,2.8,23.8,22,124
29/7/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.7,17.2,38,109
8/2/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.3,18.2,34,145
8/6/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.3,27.5,36,185
13/8/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.7,27.2,51,212
18/8/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.8,32.2,29,113
21/8/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.5,44.5,78,145
25/8/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.5,20.8,29,147
27/8/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6,18.5,23,155
9/1/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,8,31.7,40,120
9/6/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7,24.8,32,153
9/9/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.6,20,36,160
9/11/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,8.3,29.3,62,168
15/9/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,8,37.2,48,268
17/9/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.4,32.8,46,147
23/9/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7,27.5,46,163
25/9/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7.5,28,82,203
11/3/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.5,13.7,74,181
11/5/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.7,17.2,57,114
11/9/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,7,18.2,91,179
11/11/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.5,11.5,23,52
15/11/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,4.2,17.2,18,73
18/11/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.8,13.3,39,93
24/11/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5,27.5,78,201
27/11/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.6,23.8,62,170
12/3/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6,24.3,86,199
12/8/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.8,28.5,83,169
12/11/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6.8,20.5,66,186
14/12/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.8,25.5,92,206
16/12/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,3.5,14.8,49,138
20/12/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.5,38,73,131
23/12/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,5.3,22,57,168
29/12/2009,Andhra Pradesh,Hyderabad,ABIDS Circle,Residential and others,6,19.8,62,127
1/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,28.7,109,324
1/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,28.7,110,315
1/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,27.1,72,225
1/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,28.5,98,299
15/1/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,26.5,89,257
17/1/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,27.7,105,305
21/1/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,27.8,111,325
23/1/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,27.9,111,319
27/1/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,25.6,105,312
2/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,28.2,123,347
2/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.5,26.5,120,344
2/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,29.2,117,343
2/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,28.3,119,343
15/2/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,28,111,318
17/2/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,27.2,112,321
21/2/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,27.7,96,270
23/2/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,28.6,101,295
27/2/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,27.6,120,356
3/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,26.9,127,381
3/7/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,27.2,130,395
3/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,26.5,129,387
15/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,26.6,123,361
17/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,26.6,134,381
21/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,26.2,129,385
23/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,28.7,102,300
29/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,27.1,119,353
31/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,28.2,116,339
4/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,28.3,118,341
4/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,27.8,111,335
4/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,27.2,117,333
4/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.5,25.8,96,271
15/4/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,27,117,348
17/4/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,27.8,120,359
21/4/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,26.8,114,334
23/4/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,27.6,120,360
27/4/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,27.1,114,327
5/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,25.8,113,330
5/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,27,115,329
5/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,27.6,121,359
15/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,26.2,118,344
17/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,27.4,110,325
21/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,26.1,117,345
23/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,26.3,110,317
27/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.8,26.1,114,329
29/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,25.5,110,325
6/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,26.5,117,331
6/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,26,116,340
13/6/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.8,26.4,111,345
15/6/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,25.4,110,320
17/6/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,26.2,108,325
20/6/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,26.5,106,317
21/6/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,25,111,322
23/6/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,25.8,101,312
27/6/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,27.4,106,319
7/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.6,25.8,102,291
7/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.8,25.3,93,271
7/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,24.7,96,276
7/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,23.9,99,285
17/7/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,26.4,86,257
21/7/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,26.4,98,294
23/7/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,26.7,101,312
27/7/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,24.5,96,275
29/7/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,27.9,101,298
8/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,26.4,99,290
8/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.8,24.5,105,300
8/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,26.7,106,300
8/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,24.8,106,292
17/8/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,25.8,90,277
21/8/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,25.4,85,254
25/8/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,23.9,78,234
27/8/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,25.1,85,255
29/8/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,23.6,95,281
9/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,25,113,333
9/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,24.4,107,320
15/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.8,24.5,99,284
17/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.7,24.7,98,257
21/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.7,24.6,103,302
23/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.7,23.9,95,263
25/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,26,100,291
27/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,25.1,99,317
29/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,25.2,94,284
10/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,25,95,290
10/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,25.2,94,281
10/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.7,23.2,91,276
16/10/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.3,31.5,162,308
18/10/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,9.9,42.7,185,378
23/10/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,24.1,115,328
27/10/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,25.5,116,347
29/10/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,26.3,96,287
11/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,26.9,101,302
11/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,25.7,95,290
11/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,26.9,83,234
11/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.8,25.5,92,299
15/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.1,25.8,87,262
21/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,25.6,79,242
24/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.7,25.7,94,278
27/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,26,95,286
29/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,27.1,101,281
12/3/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.5,26.8,88,264
12/5/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5,28.7,112,319
12/9/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,27.3,111,316
12/11/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,4.9,29.6,106,302
15/12/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.4,31,108,313
21/12/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,27.6,126,323
23/12/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.2,25.2,115,329
27/12/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.7,26.2,102,283
29/12/2009,Andhra Pradesh,Hyderabad,Charminar,Residential and others,5.5,27.8,124,362
1/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,15,53,165
1/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,15,51,165
1/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15,32,100
13/1/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,14.5,51,146
16/1/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.8,52,152
22/1/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,15,54,152
24/1/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,14.9,44,132
26/1/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,15,43,126
28/1/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,15,107,304
2/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,15,58,167
2/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15,63,185
2/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,14.8,51,148
2/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,14.8,54,152
14/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.8,64,191
16/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.9,15.2,56,155
20/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,27.8,63,181
26/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.7,14.7,58,165
28/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15,53,157
3/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,15.5,47,145
